page,review_title,review_text,rating
1,Jordan,Very goooooooooooood1000 Very usful very nice very will usful usful Very goooooooooooood1000 Very usful very nice very will usful usful Very goooooooooooood1000 Very usful very nice very will usful usful,1.0
1,SIDE EFFECTS!!!,"Vitamin C can cause nausea, vomiting, heartburn, stomach cramps, headache, and other side effects. The chance of getting these side effects increases the more vitamin C you take. Amounts higher than 2000 mg daily are POSSIBLY UNSAFE and may cause a lot of side effects. These may include kidney stones and severe diarrhea. In people who have had a kidney stone, amounts greater than 1000 mg daily greatly increase the risk of kidney stone recurrence. We all want to buy a piece of health for a reasonable price. Just keep in mind that when taking a supplement you need to consider all side effects and drug interactions first. And come up with a regimen which avoids bad combinations, favors good ones and takes into consideration the best time of the day to take the supplement. Спасибочки! I do appreciate your ""YES"" :-)",1.0
1,took these and stomach ache bad,took this with my green juice first thing in the morning. within 5 minutes my tummy started to act up with pain then got more sharper pains until I couldn't even sit straight. head to the toilet felt like having a diarrhea then immediately went on all fours and retched with all my might. felt real sick after. I took a break for 2 days. 3rd day I took it again I thought maybe the green juice I drank few days ago contained a rotten fruit...then it happened again except it was mothers day and we had booked a nice restaurant at four seasons! I was miserable. not sure if I wanna try this for the 3rd time to confirm this is it and not 2 times of dodgy juice as I had been drinking the juice for 7 years without issues.,1.0
1,Feels no effect,Brought this to work and tried with other brands i bought.. this is cheap but does not work for me or my family.,2.0
1,Average,"Overall it’s a nice product, but I didn’t felt any difference. I feel like there are better vitamin c supplements out there. The size was good and the quality is pretty good",2.0
1,,"nothing to write home about, ascrbic acid is generaly amde form mold on corn, opt rather for natural vitamin C frm acerola cherry. i learnt it too late",2.0
1,Not the best quality,The ingredients are synthetic form of vitamin C. So I personally think it wasn’t effective. The potency is average. No taste and very easy to digest.,2.0
1,Gold C,"Now I find that many nutrients, vitamins etc are not as good for us as we may think Ascorbic acid does not absorb well in the body . Whole food Vitamin C is the better option, iherb please stop selling this version",2.0
1,worst,"California Gold Nutrition Gold C™ delivers reliable, USP-grade vitamin C (500–1 000 mg), triple‑tested, vegan, gluten‑free. Users report boosted immunity, more energy, gentle digestion, excellent value. Capsules easy to swallow, no aftertaste",1.0
1,not made in USA?,the name California gold nutrition suggest this it might be made in USA but the bottle does not specify where it is manufactured seems like made in China,1.0
2,,"I got allergies , it’s not happened before which i used other brands of vitamins Material is cheap and not good quality, Please before selling check the quality, I went hospital because I could not breathe and my skin color was red , please be carful, it could be killing people",1.0
2,Weird smell and taste,"The smell and taste is weird and not like other supplements I have taken. Also, the capsule seemed to be of a lesser quality. Prefer other brands.",2.0
2,,The cap looks very dirty …..hope it’s safe to take,2.0
2,Disappointed with Quality and Effect,"Unfortunately, this product didn’t work well for me. I was hoping for a noticeable boost in immunity or energy, but I didn’t feel any difference even after consistent use. The capsules also gave me mild stomach discomfort, which I haven’t experienced with other vitamin C supplements. I appreciate the high dose and clean ingredient list, but overall, I wouldn't purchase this one again.",2.0
2,Not sure,I buy but I couldn’t use because i was using it with other supplements and caused face pills I am planning to use separately to make sure it is effective The quality is good and easy to swallow as the size of the capsule is normal size I hope,2.0
2,زؤهت,"I just started using this supplement, so I will only focus on a few aspects: the preparation and the taste. It is easy to prepare - put the ingredients and mix well - ready. About taste - the product has a specific taste and smell, when it is mixed with water, it is problematic for me to drink it, that's why I tried to mix it with juice. I recommend Sicilian orange juice. I will wait a few weeks to write about quality, benefits and improvements.",2.0
2,Didn’t think it was beneficial,"It’s not the best but it’s the cheapest I should have gotten a better one even if it’s pricer as of size qualities and effect I’m bot sure , the taste is fain and it isn’t heavy on the stomach it was packaged well mg ingredients",2.0
2,Vitamins,"I bought different tablets to help me in sleeping and general health issues, but not able to eat them regularly , not like the taste and texture and not comfort with it. In general not good experience and not buy again. Not high quality. Better choose different brands, I don’t know if have benefit on me because I did not use it as it should be Ingredient not easy to swallow not like",2.0
2,Didn't notice a difference,"This vitamin C supplement didn't stand out to me. It's a good option for boosting immunity, but I didn't feel any different after taking it. The veggie capsules are a plus for those who prefer plant-based options, but overall, the results were not impressive for me.",2.0
2,Delivery method,All items received today were as if taken out of oven It was stored in the vehicle trunk for few hours,2.0
2,فيتامين سي جولد,"Excellent, the best type I have tried. This company is known for its quality, but I see that it is effervescent, it helped me more, and I noticed the result faster, but this is easier and faster to use than effervescent. Quantity: 60 capsules. It enhances immunity and contains antioxidants. The taste is acceptable. The packaging is tightly sealed. Ingredients: Vitamin C, its dose is 1000 mg, the quality is excellent, and the quantity is sufficient for two months at a time. I took one pill a day to raise my body’s immunity because it contains beneficial antioxidants and has a noticeable effectiveness and is gentle on the stomach. It did not cause me any side effects.. If you benefit, may God like you.",1.0
2,جيد,"I have not tried the product yet, I will update my experience later",2.0
2,Poor quality,"Very poor quality vitamin C, the quality of California Gold products is really poor.",2.0
2,,Didn’t use it But vit c good for the body,1.0
2,Quality,"It’s a shame that I bought such a product without doing my research. It doesn’t dissolve in water, has no effect, and looks like it has floating fillers. I urge iHerb to check some of this products they are selling.",1.0
2,Many bottles later,"Many bottle later I’ve learned these contain magnesium stearate. No good! Cheap filler, not good for you. Stay away. Bad ingredients, bad quality. Size of the tablets is fine, no taste. Package is fine. There’s better products on this app that don’t contain poor ingredients. Unfortunately this was just a waste of money.",1.0
2,,have to eat with food since it irritates the stomach.,2.0
2,not to recomend,"better take the product with pulver, that product is much better",2.0
3,Fair not great,Large to swallow didn’t feel any difference hence rating. Wouldn’t buy again.,2.0
3,Good,Quality package dosage package ongredient benefit is perfect for me this supplement. Good for skin heart antioxidant.,1.0
3,,Ingredient very well size is a big dosage very useful for consume,1.0
3,,"Didn’t notice any difference in terms of potency Quality, ingredients, size and packaging is good",2.0
3,Low quality,I took it with gluta and didn’t notice improvement in health,1.0
3,Not too bad,Budgetary not too bad Budgetary not too bad Budgetary not too bad,2.0
3,Not worth money,Finished a bottle and didn’t see any difference in my health at all.,1.0
3,bad,i think the quality is so bad I will better get other one,1.0
3,Effectiveness?,Not too sure about the effectiveness as the vitamin C is white in colored & cant see much improvement.,2.0
3,,Ingredients size quantity quality package mg taste all are good 👍🏻,2.0
3,NO effect,I did not notice any effect ! does not make any different to me .,2.0
3,Ok,Vitamin c is very important supplement but this is not the best formula,2.0
3,Amazing,Amazing I ordered it again and saw the difference direct,2.0
3,,Nice quality great ingredients list good packaging no taste love it,2.0
3,,Quality mg good and effect potency stomach antioxidant taste and size good,1.0
3,غير راضي,After using it i discovered that its wonderful and has exellent quality,1.0
3,,"Didn’t really notice different after finishing, didn’t irritate my stomach, no taste, easy to swallow",2.0
3,Good,Very good quality and ingredients and size and good magnesium and good package and huge benefits and huge good scent,1.0
3,Big tablets,Tablets were big and a bit difficult to swallow but otherwise did the trick. Should hv purchased time - released ones.,2.0
3,Not gummy,"California gold nutrition is a very good brand ,I just like vitamin c in a gummy form",1.0
4,,"i think the powder is better , this one is irritating stomach",1.0
4,,good as per quality package effective i already finished and satisfied,2.0
4,Did not like,Not the best ingredients. Spend a bit more and get a better product,1.0
4,Poor,Not the best ingredients. Pay more get something better if you can.,1.0
4,Not good,"Not helpful at all. There are no noticeable results, even though I have been using it for a long time.",2.0
4,Good luck,Want to say good luck if you want to buy this product bcoz don't see any corrections,2.0
4,OK,Unfortunately I haven't feel any benefits of taking this supplement.,2.0
4,Disappointing Purchase with Limited Shelf Life and Mediocre Features,"The major drawback is the surprisingly short shelf life – only two months! It's frustrating to realize that I have to consume all these capsules within such a brief timeframe. The quality of the product is average, and while it boasts USP Grade Vitamin C, the ingredient list doesn't stand out. The size of the veggie capsules is reasonable, but the limited quantity due to the short shelf life is a letdown. The 1,000 mg dosage is decent for Vitamin C, but the overall effectiveness seems mediocre. Despite Vitamin C being renowned for its immunity-boosting properties, this supplement didn't deliver the expected results. The packaging is standard, without any remarkable features. The taste is fine, but that's not the primary concern with such supplements. Addressing Vitamin C deficiency is essential, and the short shelf life is a significant drawback. Absorption and overall health benefits are crucial, and this product doesn't seem to excel in these areas. I had higher expectations, and this purchase has left me unsatisfied. I won't be repurchasing due to the inconvenience of the expiration date and the lackluster features of the product. Buyers beware – check those expiration dates and product details before making a decision!",1.0
4,Good vit c,The quality and ingredients are ok. Reasonable size to swallow. Good immune system but personally it seems im getting loose stool with it. May be a contradiction with my juice drinks.. but this is the only negative point I personally notice.,2.0
4,It was not for me,"I bought it because the very good reviews, but it was not for me. I had nausea after the first few timed to try, so I had to consider other brands.",2.0
4,It’s all right,"Good for early flue symptoms, especially if you don’t eat much fruits. I prefer the real food vitamin C. I use it very rare",2.0
4,I take a lot of vitamin C for allergies,"I'm not sure about the quality of this brand. I've ordered it several times for myself and family members but as I use it for cat allergies, I'm not getting the immediate relief that 1000mg of vitamin C gives me from powder without capsules.",2.0
4,It was a disappointment,I was shocked when i read the ingredients- it has seed oils in it which us known for its inflammatory nature. I wouldn’t buy it again.,2.0
4,benefit,"i used to have 1000 mg of vitamin c every morning , but this one was not helpful and i saw how low quality this one as compared to others .",2.0
4,,I got this for my sister she only complained about the size and also the ingredients wasn’t enough so I rel’y can’t give a 5 stars,2.0
4,,"The Vitamin C supplement seems okay, but I’m not sure about its effectiveness. I haven’t noticed any significant changes, and I don’t fully understand the ingredients or the benefits. It might work for some, but for me, it’s hard to gauge its impact.",2.0
4,Vitamin C,I wasn’t able to take the vitamin C supplement. I liked the quality of the capsules but the problem is they upset my stomach.,1.0
4,,I prefer Vitamin C as effervacence more than tablets. But I have heard effervescence is bad for kidneys. So I shifted to tablets. But I couldn't notice results.,2.0
4,Smell and taste horrible,These pills smelled terrible. I don’t know if I got a bad bottle or something but the smell was overwhelming! Couldn’t manage to swallow it so I don’t know if they work well or not..,2.0
4,,Vitamin C supplement is my daily routine. First time try this brand. I am satisfied and the price is good deal. I will be ordering it in future.,2.0
5,They melt in my throat,The 1000 mg capsules melt in my throat. I can taste the acid inside.The quality is poor.,1.0
5,Disappointed,"Thought this was among the best quality wise but reality turns out that it isn’t. It takes forever to dissolve because of the magnesium stearate, doubt the nutrients get to work in time during an emergency 😓 go for the powder form instead if you want to omit the fillers",2.0
5,not satisfied,Below average product and I am not considering buying it again ...,1.0
5,Love,I really love this quality of the product. The size is very great. I love it,2.0
5,,Your product is very good quality more enjoyable size is big more benefit for my health radical is insect,2.0
5,,Viramin c is good for immunity and health you have to take vitamin c,2.0
5,,Basic nothing to say about it more than that! Auahakao,1.0
5,Vitamin C,"Good quality vitamin C. Easy to take, gentle on the stomach, and the dosage is convenient. I appreciate the clean ingredients and veggie capsules.",2.0
5,Not for me,"I bought this because it was on sale and adding Vitamin C is always beneficial to your daily routine. However, this product just didn’t sit well with me for some reason. Not to say the quality or ingredients are bad. Some things may work for me but not for others and vice versa. This vitamin C in particular just made me feel unwell. So I would not repurchase. The size is good though.",1.0
5,Problem,"The problem is not with the product, but with iHerb bc didn't write or I never saw...that the product was going to expire in one month, and I took 2 bottles😀! But no problem, the price was low enough to not care so much, but still..!I open the capsule and insert in my morning water with vitamins, minerals and amino, it taste ok, my stomach has no problem with it, the effect I can fill bc I do not get sick so fast as before...but not just from Vit C..lol",2.0
5,biggest downsides are the very large capsule size and the stinging acidity,"recently tried California Gold Nutrition's Gold C vitamin C supplement to help support my immune system. Overall I would rate this vitamin C as just okay - not great but not bad either. The 1,000mg vitamin C dosage per capsule is substantial without being excessive. The capsules are non-GMO and free of unnecessary additives, which I appreciate. In terms of effects, I didn't notice a significant impact on my immune function while taking this. It provides a basic level of vitamin C but isn't significantly boosting my system. The biggest downsides are the very large capsule size and the stinging acidity. The pills are quite bulky and hard to swallow comfortably. And they often left an acidic feeling in my throat.",2.0
5,The expiry date was nearer,"Poor quality check, stomach feels heavy, due to it nearer expiry there was no effect in the immune",1.0
5,UPDATE DOWNGRADED... Great!,"I love this brand California Gold... and 1000mg of Vitamin C... so necessary. Capsules are veggie, important to me. Delivery relatively quick to Ireland... thank you iherb. UPDATE: it took me awhile to figure out which vitamin was giving me such horrendous ulcer pain and it was this one!!! I need to take either EsterC... no stomach pain!",1.0
5,I got stomach problems,"I am not very sensitive to any ingredients nor have allergies. I got pain in my stomach after eating these for a few days. I kept continuing for a week, stomach pinching. Then I stopped eating these, and pain was gone. Note, it's possible that pain was caused by some other reason, but it's also possible that it was this product.",1.0
5,,"the size of the pills are too big for me , so i put them in small pills ,i like the quality of the product, the mg is very good for daily using and for support the immunity system",1.0
5,High quality in the sea vitamin C,this is high-quality BRACK I will using live with him and see on this very very very good quality The sport expired already so I'm not using like this I will return this,1.0
5,,"I don’t like this vitamin C by California Gold. The capsules turn brown and smell awful after a while, even when the product has not expired yet. I’ve bought several bottles and all of them exhibit the same behaviour. The bottle does mention that this change is normal, but I find it too disturbing to ignore.",1.0
5,no changes,"very low quality, and taking it for a month with nacetyl cysteine... very disappointed",1.0
5,,"I’m not happy with the tablets, the size isn’t right, quality is lacking",2.0
5,thanks iherb,"thanks iherb is very fast delivered.its good product.hope I order again soon 😍 that quality is good the ingredients is very natural the size is better... the mg is 1,000 . immunity is good acidity is good the package is very nice the effects is good in my body potency is very natural my stomach is feel better antioxidant is very useful the taste is good",1.0
6,Personal thoughts,"Been taking this for almost a month. First week, I've been taking daily then I felt pain on my abdomen and took urinalysis and it turns out amorphous urate crystals was found in my urine sample (acidity) and the doctor told me the vitamin C I'm taking had contributed as it comes in 1gram capsule then I'm taking it on a daily basis. Now I decided to take it once a week only and it works for me. I didn't experience any pain after.",2.0
6,good buy,don't wanna rate it higher so it will stay on that price,1.0
6,Not effective,When i used it i didnt see any benefit compared with any other trade name of Vit C,1.0
6,Saudi Arabia,"Not strong vitamin , I didn't feel anything after use it for tow weeks. Carlson vitamins is the better",2.0
6,Vitamin C pills don't work,"I recently learned that Vitamin C pills are a bit of a hoax as the body absorbs less than %10 of the nutrients. Best to eat *fresh* Vitamin C rich foods (citrus fruit, strawberries, broccoli etc). Note: these pills have added magnesium, though the amount is not specified.",1.0
6,Capsule turns yellow,The capsule turns yellow even though it’s not expired and it’s properly stored. Also smell weird and i stop taking it because of that. Not good in quality.,1.0
6,Неудовлетворительно,Unfortunately I didn't see any results. I took one capsule a day. Perhaps the dose should have been increased.,1.0
6,,Terrible for the stomac. Not good format for absorbtion. I'm taking the ester C format now and feel great. The potency is high but the bioavailability is soo poor that the potency is irrelevant. Size and price are good but the product does not suit for me so I will not raccomand.,1.0
6,,I suggest everyone that don’t go for the cheaper price. The quality of the table is not really good and You can even feel it from package that the quality is not good. I have been taking this for 4 months and still it is not effective and didn’t see any difference. The size of the capsules are normal for me but can be hard for some people to take the capsules,1.0
6,,"Not sure if it's the product or a problem with the dosage, but this supplement gave me a strong headache after a few days. Once I stopped taking it the headache disappeared as well. It has no taste and is easy on the stomach, but unfortunately the negative effects overshadowed any potential positive ones.",1.0
6,,"When I realized that ascorbic acid alone steals the precious copper from your body, in the metabolizing stage, I had to stop taking this. I now only take full spectrum natural Vitamin C, and it make me feel a million times better! Please consider this before you choose your vitamin C, guys! <3",2.0
6,Would not buy again,"Even taken with food, this product made us feel queasy and sort of, generally unwell. When we stopped taking it, the issue was gone. We tried it again and the same thing happened. I have 3 big bottles of this stuff and it was a waste. I haven’t had issues with any other vitamin C tablet/capsule, ever.",1.0
6,,"So my mom hv been taking other brand vitamin c for quite sometimes now and she said after taking it regularly even when she feels that she hving mucus in her throat, the next day will be gone. But when she is taking this brand vitamin c and start to feel mucus is coming, this brand doesn’t help her at all. She doesn’t feel any better after taking it. I just bought it because its cheap but will not be repurchasing it.",2.0
6,Not the same product.,They changed the capsule they put it in. It used to be yellow but is white now. My daughter is sensitive to the new version & can’t tolerate it so now she’s not able to take it & she really needs vitamin c. Wish companies would not change what works!,1.0
6,Gets A Stomach Ache Every time I Take It,"This Vit C product is not for me. I get a stomachache every time time I take it. Didn’t realise it was this product cos I never had a reaction to vit C before. Narrowed down to this one after 3rd try, gave me upset stomach, nausea and diahoerra. So you are not alone if you have similar symptoms.",1.0
6,Gave me headache,"I bought it as a trial. I am perfectly sane. I've tried it yesterday because I haven't eaten fruit and thought some vitamin C could give me a little more energy. Failed. It got me headache and I felt tired. I thought maybe was the vitamin C. But today I've tried again, and it happened again and I felt that even has affected to my blood pressure. So I am super sure it was the vitamin C. It happens that excess from vitamin C could be bad for your body, and it seems this is too much for me. Or maybe is the brand, or that is artificial vitamin. But anyway I didn't feel good after trying it and I am not gonna buy it again. Hope this review will be helpful.",1.0
6,,"Quality, ingredients & taste are good, size and package are good. But why capsules ?",2.0
6,Not recommend,Average quality ingredients are not good though dosage and size is good,2.0
6,,The capsules from white color turned brown even I had stored it in a cool.place of the house and didn't expose it to sunlight.,1.0
6,not water soluble,"sorry but sad to say , vit c is not water soluble and it won’t absorbs by the water immediately, you need to use spoon just to desolve vit c . you need an effort for at least 3 to 4 minutes",1.0
7,bad,the quality is bad. the pills got some weird smell and changed color after using for a while (bottle closed after each time of use),1.0
7,Does it work?,"Recently learned that Vitamin C pills are a bit of a hoax, as the body absorbs less than %10 of the nutrients. Best to eat *fresh* Vitamin C rich foods (citrus fruit, strawberries, broccoli etc). Note: these pills have added magnesium, though the amount is not specified.",1.0
7,Vitamin c,Flavor no Use daily Quality good Size good Age for all Package good Good scent and composition and good texture good for sensitive skin And benefits high,1.0
7,Poor quality,Too big capsules hard to swallow. The wrong form of c vitamin bought by mistake. Was good discount. Do not recommend to use as you can have stones n your stomach. Do not recommend ingredients . Size is too big. Hopefully will help my immune system,2.0
7,Gave me a headache,"I used it and after a few days I started having headaches, I stopped using the product and the headaches went away, I tried to use again and the headache came back so I'm sure it's from the pills, I threw them in the trash",1.0
7,Not the best vit c,"Personally not my favorite at moment but is a great source of vit c , the quality isn’t the best but packaging and size are excellent",1.0
7,it didn't feel high quality at all and I don't intend to purchase again.,"I didn't like the size of the pills or the texture, it was hard for me to swallow and it stuck to my throat, it didn't feel high quality at all and I don't intend to purchase again.",1.0
7,The pills were hard to swallow,"The pills were hard to swallow, stuck to my throat. I didn't feel the effect of it, the price is cheap but the quality is not so much. I would recommend checking the additional ingredients inside.",1.0
7,Short expiry date,"I live in Australia, and received this product 11 days after I ordered it, Very fast shipping. My issue is with the expiry date, these capsules will expire 05/24, almost 3 weeks before I finish them. That’s not very good value for money.",2.0
7,,Not sure it is the best vitamin c on the market but the brand is not bad. Just didn’t see a lot of benefits,2.0
7,,"I took this alongside glutathione capsules in order to get a brighter complexion, but it didn’t work out for me although I took it daily for 2 months.",2.0
7,Good Dosage,It would have a positive impact on a person's health in case he has flu symptoms but taking vitamin c with rose hips or natural component has a significantly better impact on health than abscorbic acid alone,2.0
7,stomach cramps,I couldn't take this supplement made me feel bad...not sure if its me or the quality of the product. but other brands work well for me...,1.0
7,Will try something else,These vitamin C tablets left me wanting more. I didn't observe any significant boost in my immune system or energy levels after using them regularly.,2.0
7,False Titlw,"When I searched for Collagen, it appear in the search and i thinked that it is a collagen ,,, this is a mistake for your presentation",1.0
7,,"At a start is ok but after a month if not able to finish, you will start to notice the capsule color change and the taste also not good. Suggest to buy smaller qty per bottle if not able to finish it by a month",2.0
7,meeeh,very cheap price but I don't think that quality is supreme. I didn't see any immunity approvement after using this vitamin c. I don't think that ingredients are strong enough,2.0
7,effective but....,It's Effective and Easy to include in the diet but the acidic can be off-putting. Much time needed to dissolve the granules in water,2.0
7,dislike,"I did not see any noticeable benefits or improvements in my health since starting this vitamin C supplement. I had hoped for increased immunity, improved skin, and overall better health, but I didn't experience any of these effects.",1.0
7,not worth it,"i didn't like it, it keep me need to go to bathroom, and its not the right C components, try C complex its better",1.0
8,too much to take,"for me 1000mg was bad experience i was always floated and have to go to bathroom many times, and i recently knew that this not the proper vitamin C acro acid isn't the real C",1.0
8,Dose is too big,Dose is not necessarily unless for deficiencies. I suggest a lower dose if taken with iron,2.0
8,FAir,Fairproduct... Will buy again> Very very good product. Nice blend,2.0
8,Vitamin c,Quality is ok. Ingredients are said in package. The size is small.,1.0
8,Not nice,I didn't find any improvement even after completing the whole bottle. I would opt for gummy instead.,2.0
8,Bad,Bad bad bad bad bad bad bad bad bad bad bad,1.0
8,,"I don't see any difference maybe I don't cont use but quality, size, packaging are still good",2.0
8,,Use size age package hair moisturize scalp sensitive quality more taille,1.0
8,,"Good for immunity and and suitable dosage mg, good quality",2.0
8,,It was very acid for me and too big to swallow. My stomach was burning with this brand.,2.0
8,Vitamin c,The good thins is price Effective normal I will not buy it again,2.0
8,0.5 mcg lead is high,0.5 mcg lead is high per capsule. I request the company to clarify.,2.0
8,أقل من المتوسط,wo I was thinking of you wow that's a good idea for me to get a bit of a bit of a,2.0
8,免疫力,I dont' recall I have order this prodcut sent to me every two months.,1.0
8,Basic,Just a basic vitamin C with no frills or added addition synergistic ingredients.,2.0
8,Vitamin,Good quality nice size good dosage mg on bottle but feel the same as immunity,2.0
8,fair but not good,just because it says from vegetables doesn't mean that it's good. it could be from corn. which is pure GMO.,2.0
8,FAIL,"I didn't like the product, the pills are big and uncomfortable to swallow.",1.0
8,Bad Reactions,This vitamin c caused me stomach cramp and pain. I had to stop it.,1.0
8,Fair,Pills are too big and hard to swallow. Kind of sticks to your mouth or throat,2.0
9,Original,Very good quality and original. Very useful for health. Very good number of tap pellets.,2.0
9,,"it is easy to swallow, but no noticeable improvement in immunity",2.0
9,No it’s absorbatic acid,Don’t buy it . Absorbatic acid is the lowest form of vitamin c . Buy a complex instead,2.0
9,Not a good source,"Even though this is a great price, this vitamin c is synthetic and not the real stuff",2.0
9,,I would rather choose a better quality vitamin C with better ingredients.,2.0
9,It oxidized really fast,"In the beginning it was good but after a month or so, the pills turned darker and stronger and they upset my stomach",2.0
9,,Flavor use quality size age package composition benefit frequency sensitive moisture gentle,2.0
9,,Honestly I didn’t feel anything… but not surprised though American products are almost always below expectations when it comes to skincare,2.0
9,Not good,"After opening the bottle, the capsules easily turn yellow, not sure why. I have to keep it in fridge.",2.0
9,No difference,"did not see any effect, despite using it as prescribed",2.0
9,,Well i think its better to use powder. I have nothing different,2.0
9,,I don’t like it but you may try it and see if it works out,1.0
9,,I took vitamin c as I was told it’s good for energy that it’ll increase my energy but it didn’t,1.0
9,,Very good product i love it 😻 Very soft and the size is good,1.0
9,i don't feel its working,i took this vitamin for a while unfortunatly i don't feel its working,1.0
9,أقل من المتوسط,Unfortunately the quality of the vitamin c in this product is artificial and isn’t great,2.0
9,"no effect at all i didn't like at all, won't buy","no effect at all i didn't like at all, won't buy",1.0
9,bad,insane product very good product size ingredient dosages cost very good. for me didn't feel good on stomach,1.0
9,,"Very standard quality, not very impressed with the quality or how effective is it",2.0
9,Ascorbic acid,"Poor quality, gave me headaches and doesn’t dissolve in water, I doubt what’s inside the capsule!",1.0
10,Poor quality,"this vitamin c is filled with cheap fillers (magnesium stearate), it also didn't sit well in my stomach, it gave me stomachache.",1.0
10,oxidized faster than other one I bought,My mom said it irritate her gut. For me it was ok and didn't have issued with upset stomach,2.0
10,they give me a near expiry product,"not a good purchase ,expiration with in 2months from the purchase..",2.0
10,,No effect from using it for more than three months,2.0
10,Do not receive any affect,There are many brands better specifically the powder ones which can absorb very fast,2.0
10,Fair,Poor absorption for the body. Not the best quality. Will not buy again.,2.0
10,,What a great product! I’m deeply in love with it. You can see results with time.,2.0
10,it's ok,"size good. I can't really speak on MG, ingredients, or quality, but I don't really notice or feel a difference. no taste.",2.0
10,Capsule size,The capsule size was too big and uncomfortable to swallow.,2.0
10,I don't know - made me a mess,My stomache was a mess and stopped using it. Could be because its synethetic ? Not sure..,2.0
10,Good product,Very good brand with a lot of seeker how looking for good quality products,1.0
10,Gave me a rash,left me wanting more. no significant boost in my immune system or energy levels after using them regularly.,2.0
10,Date finished,I don’t use it date finished when it arrived to me,1.0
10,Didn’t see any effect,"The quality was not good for me, didn’t help my immune system. Maybe mg was not good",2.0
10,Gave me tummy ache,"Tried this because of a promotion - but left me feeling acidic, and the smell is not that great too. Sorry, but not getting again.",2.0
10,,"The size and price of this product was very reasonable. The taste and package was fine as well. It was gentle on the stomach. However, of all the vitamin C brands I've tried, this one had no effect whatsoever. It didn't improve my immunity and didn't improve my cold symptoms. Maybe because it wasn't absorbed properly. This one doesn't come with bioflavonoids.",2.0
10,,"Good product, but seemingly without acerola and rose hip extracts. So, quality isn't number one. But, for that price you will get what you will get. Size of a package is big, but the overall effect and potency on your immunity might not be as you might expect from some other products that are containing these gems",2.0
10,,"Well, quality of this product in my opinion cannot be compared with products that contain rose hip extract, and acerola extract. What we know about it? Nothing, so the producer probably didn't use that ingredients. I bought this product just because it was cheap and I wanted to try it. Since it is been more expensive now, I doubt I will buy it again. Generally I didn't have problems with my stomach, which is positive, but I didn't have any problems with any Vitamin C products.",2.0
10,,"Don't like the fake form of Vit C No reaction but no particular strong benefit felt unlike other brands I tried previously. Can't comment on quality, though it seems okay. I don't think I should have to pad these reviews to get them posted. iherb should cut down the number of necessary words that have to be filled in this window. It is quite ridiculous.",2.0
10,低於平均值,quality is fair. ingredient is charted as mentioned. pills are not good for children to swollow. package is fair. there is no improvement in immunity after eating. use as supplement daily. no taste. cannot feel the benefit. hemp composition. not good for every ages. useless. good antioxidant. size is fair. effect is not seen,2.0
