page,review_title,review_text,rating
3,High-quality magnesium — gentle and well absorbed,"This is one of the better magnesium supplements I’ve used. The glycinate/lysinate chelated form is easy on the stomach and feels smoother compared to cheaper forms. Each tablet gives 100 mg, so it’s easy to adjust your dose depending on your needs. The quality is consistent, and the 240-tablet bottle lasts a long time. Only small downside: tablets are a bit large, and you usually need multiple per day. Overall, very reliable and worth it if you want a well-absorbed magnesium.",5.0
3,Highly absorbable and great for muscle relaxationExcellent quality and easy on the stomach!,"I’ve tried many magnesium supplements, but the quality of this high-absorption ingredient formula is the best. The tablets are a manageable size and don't cause any digestive upset. I’ve noticed a huge difference in my sleep quality and muscle relaxation. Great value for a daily essential!",5.0
3,good,"The Doctor’s Best Magnesium is a total game changer for sleep and muscle recovery. Most cheap magnesium brands just pass right through you (and send you running for the bathroom), but because this one is chelated, your body actually absorbs it. It’s designed to settle your nervous system down so you can actually relax. The tablets are a bit big, you can easily tweak your dose depending on how you’re feeling.",5.0
3,Great for Relaxation and Better Sleep,"Chelated magnesium lysinate glycinate (Albion TRAACS) 200 mg elemental per 2 tabs, highly absorbable form with no laxative effect for most. Ingredients are clean, no unnecessary fillers. Bottle has 240 tablets, good size for 4 months at standard 2 tabs/day. Taken for muscle relaxation, calmer nerves, improved sleep quality, and general magnesium support without stomach upset.",5.0
3,Excellent Magnesium for Relaxation and Sleep,"I’m very happy with this magnesium supplement from Doctor’s Best. It uses magnesium lysinate glycinate, which is known for its high absorption and gentle effect on the stomach. I started taking it in the evening and noticed that it helps my body relax after a long day. My muscles feel less tense and it also supports better sleep quality. I wake up feeling more rested and calm. The tablets are easy to take and the quality of the product feels very good. I also appreciate that it’s a chelated form of magnesium, which is usually better absorbed compared to many other forms. The bottle contains 120 tablets, so it lasts a long time and offers great value for the price. Overall, this is a very reliable magnesium supplement and I would definitely recommend it to anyone looking for support with relaxation, stress or sleep.",5.0
3,,"The size of magnesium is easy to shallow. The ingredient is complete for joint, muscle and sleep. For the taste is tolerable because of its quality is good. Highly recommended I will buy again may friend even ask me to purchase 3 of them will use",5.0
3,I think I notice a difference,I have a lot of muscle guarding and I think this mineral benefits not only that but also the restfulness of my sleep as well! It doesn’t really taste like anything and I like how the pill size is medium which is not too big for me. I’ve trusted this brand for years!,5.0
3,Vital If You’re Over 50,Everyone needs a good bioavailable magnesium because it’s hard to get enough in your diet. This particular form of magnesium is great for sleep and bone health. It keeps my muscles from cramping up after I’ve been sitting awhile too. I’ve been taking this one for 9 months and I’m happy with the benefits and the cost.,5.0
3,Perfect!,"I usually take magnesium to relax my body and help me rest, I thought this formula was very good, it is an excellent brand, of great quality.",5.0
3,Essential for Keto – Top Quality Magnesium,"I absolutely can’t do the keto diet without this supplement. When you're in ketosis, keeping your electrolytes balanced is crucial, and this has been a total game changer for me. The quality of the ingredients is excellent, featuring a high absorption formula that actually works. I’ve had no issues adding them to my daily routine. The package arrived well-sealed and in perfect condition. If you are on a low-carb or keto journey, this is a must have for maintaining your magnesium levels!",5.0
3,The Best!,"This is the best quality magnesium in the market. Nothing fancy in the ingredients & it's in tablet form. The effect is great as I feel more relaxed, especially during night time after workouts. This is my 2nd purchase from the brand.",5.0
3,Top‑Tier Magnesium That Truly Delivers,"Doctor’s Best High Absorption Magnesium Lysinate/Glycinate with Albion® TRAACS® is exceptional quality — gentle on the stomach and highly absorbable. Since adding it to my routine, I’ve noticed better muscle relaxation, improved sleep, and a smoother sense of calm throughout the day. The clean, chelated formula feels premium and effective. With 120 tablets at 100 mg each, it’s a fantastic daily support supplement. Highly recommend!",5.0
3,Superior Magnesium Support — Highly Effective & Gentle,"Doctor’s Best High Absorption Magnesium Lysinate/Glycinate with Albion® TRAACS® is one of the best magnesium supplements I’ve used. The chelated form feels gentle on digestion and absorbs smoothly, with noticeable benefits in muscle relaxation, better sleep quality, and overall calm energy throughout the day. The formulation is clean, high‑quality, and backed by trusted Albion® TRAACS® bioavailability. With 240 tablets, it’s excellent value for daily long‑term support. A five‑star staple for anyone serious about magnesium!",5.0
3,relax and recover,"A clean, well‑absorbed form of magnesium in tablet form that’s gentle on the stomach. The lysinate chelate helps with better uptake compared to basic magnesium salts, making it useful for muscle comfort, relaxation, and nervous system support. Simple ingredient list with minimal fillers and easy daily dosing. Solid everyday choice if you want magnesium that’s effective and easy to tolerate.",5.0
3,For Muscle Ache Relief,Been taking this since I had a muscle spasm and it helped to loosen the stiff muscles and actually reduced the pain. Helped with sleep as a benefit too. It’s slightly powdery and there’s no taste or smells.,5.0
3,Me & My Daughter Both Are Taking Magnesium Lysinate Glycinate,"This Is A Premium, Highly Absorbable Magnesium Supplement That Binds Magnesium To The Amino Acids Glycine And Lysine, Making It Gentle On The Stomach And Effective For Muscle Relaxation, Nerve Function, Sleep, And Mood Support, Offering Superior Bioavailability Compared To Other Forms. Albion's TRAACS® (The Real Amino Acid Chelate System) Ensures It's Fully Chelated For Maximum Absorption, Working Rapidly For Overall Wellness",5.0
3,Excellent,"⭐⭐⭐⭐⭐ Great quality and exactly as described. The ingredients are clean and well selected, which makes the product feel safe and effective. The taste is good and easy to take, and the size is convenient for daily use. The package arrived well sealed and in perfect condition. I noticed clear benefits after regular use, with no side effects at all. iHerb always delivers reliable products, and this one did not disappoint. Definitely worth the price and I highly recommend it.",5.0
4,I Wish I Bought This Sooner!,"Magnesium Glycinate is by far the best quality supplement I’ve tried. The packaging is nice and easy to close. I like that it helps with sleep, relaxes nerves, eases cramps and muscle tension, and naturally doesn’t cause diarrhea. Stick to the recommended dose when needed—it’s truly the best.",5.0
4,Good,"I’ve been using this product for a while now and I’m satisfied with the quality. The ingredients seem well selected and it’s easy to take with no noticeable side effects. Packaging was good and delivery was on time. Overall, a good product and I would consider buying it",5.0
4,Highly Effective Magnesium Glycinate,"I have been using this magnesium glycinate supplement for several weeks, and the results have been noticeable and impressive. The capsules are easy to swallow, and I’ve experienced no gastrointestinal discomfort, which can sometimes occur with other forms of magnesium. One of the standout benefits I’ve observed is improved sleep quality. I fall asleep faster and wake up feeling more rested.",5.0
4,Really helps with sleep,"This magnesium is really amazing as it helps my brother who suffers from sleep deprivation to sleep well. He goes into deep sleep and wakes up fresh in the morning morning. Before the magnesium, he used to wake up very agitated and anxious but now it’s different as his sleep has been more regular. I recommend this mineral as it really benefits the whole body, muscles, bones, joints and sleep. Has no taste and the quality is good. The pill is large though.",5.0
4,magnesium,very good for bones and muscles. it is well absorbed by the body and it relax . the quality is good and dose is 100 mg so it is good to take 2 tablets. the price and size is very good. the package is well formed and the ingredients very safe and non GMO ingredients,5.0
4,Real deal!,"It helps you to get a good sleep . It helps also your muscle to stop from twitching i highly recommended.The quality of the ingredients is very high.The only drawback is that caps are a bit big in size.You will start noticing benefits on you sleep,muscle and joints a few days after starting this product.",5.0
4,magic for better sleep :),"This stuff is amazing! It really helps me relax and sleep better at night, and I’ve had fewer muscle cramps since I started using it. The tablets are easy to take and don’t upset my stomach. Great value for the size too, definitely one of my favorite supplements on iHerb!",5.0
4,"Exceptional Quality, Pure Ingredients, and Perfect Size","Doctor’s Best magnesium truly stands out for its exceptional quality. The capsules are made with highly bioavailable magnesium, ensuring the body absorbs it efficiently and delivers noticeable benefits for relaxation and muscle support. Its clean, well-sourced ingredients give peace of mind, free from unnecessary additives or fillers. The bottle size is ideal, offering a generous supply that lasts without being bulky or inconvenient. Every aspect—from the formulation to the portioning—reflects thoughtful attention to quality and effectiveness.",5.0
4,Nice one,"I’ve been taking Doctor’s Best High Absorption Magnesium for a while now, and I can really feel the difference. It’s gentle on the stomach compared to other magnesium supplements I’ve tried, and it doesn’t cause any digestive issues. I notice better sleep and less muscle tension, especially after long days on my feet. The tablets are a bit on the larger side, but they’re still easy enough to swallow. Overall, it feels like a reliable, high-quality supplement that actually does what it promises.",5.0
4,I take one table before sleeping make me sleep well,no muscle and joint pain 💪Ido sleep well after I use it at night,5.0
4,A Very Reliable Magnesium Supplement!,"I’ve been taking Doctor’s Best High Absorption Magnesium for several months now, and it has made a noticeable difference in my overall well-being. I originally started it to help with muscle tension and occasional cramps, and I’ve found that it works really well without causing stomach upset like some other magnesium supplements I’ve tried in the past. I also feel like my sleep quality has improved, and I wake up feeling more refreshed. The tablets are a good size, easy enough to swallow, and I like that each one contains 100 mg, which makes it simple to adjust the dosage depending on my needs. Having 240 tablets in one bottle is very cost-effective and lasts a long time, so it’s a great value. I also appreciate that Doctor’s Best uses a high-absorption form of magnesium, so I know my body is actually getting the benefit. Overall, I’m very satisfied with this supplement. It’s gentle on the stomach, effective, and affordable. I’ll definitely keep it as part of my daily routine and recommend it to anyone looking for a reliable magnesium supplement.",5.0
4,Good Quality,"Doctor’s Best High Absorption Magnesium (100 mg) is a reliable, gentle way to top up daily magnesium. It uses chelated magnesium (Albion TRAACS glycinate/lysinate), which absorbs well and is easy on the stomach—no gritty aftertaste or harsh laxative effect. Within a week or two I notice the “good side effects” most people want: deeper, more restful sleep, fewer nighttime muscle cramps, calmer nerves, and steadier regularity. Tablets are easy to swallow and dose flexibly. I trust Doctor’s Best for clean formulas, clear labeling, and consistent potency at a fair price—simple science-based nutrition that does what it says. (If you have medical conditions or take medications, check with your clinician first.)",5.0
4,Magnesium,"The quality is great and the ingredient is pure. the size is big and the magnesium content is true to its claim. The package is well packed. The benefit for my sleep is really good and my sleep quality has improved a lot. The mineral in it has improved my muscle.ai dont know if it has an effect on my joints since I also take Collagen, MSM and Hyaluronic acid for my joints. The taste is ok. i read that it supports hormone balance by regulating the Stress Response. By the way this is ky 2nd bottle and this is the best Magnesium I have tried so far .",5.0
4,I love it!,"I’ve gone through about 5 bottles of Doctor’s Best High Absorption Magnesium! I love that its main ingredient is magnesium lysinate glycinate chelate—it works best for my body, helps my muscles relax, promotes better sleep, and even helps with constipation. Although the size of the pills are on the larger side, they’re still easy to swallow with enough water. I take 2 pills before bed. Definitely one of the best quality magnesium supplements out there!",5.0
4,,Very helpful to sleep quality and restful sleep throughout the night. I find it relaxes me when used along with melatonin and ashwaghanda. Will for sure keep it in my stack of supplements. The tablet isn’t extremely big even when needing to take 2 as a serving size. I also don’t have problems with swallowing capsules so for people with issues just note the quantity for one serving.,5.0
4,Excellent for muscle recovery,good quality magnessium muscle recovery size supplement good for digestions,5.0
4,Прекрасно!,"Doctor’s Best High Absorption Magnesium has been a fantastic supplement for supporting my muscle relaxation, sleep quality, and overall wellbeing. I noticed a real difference in how quickly my muscles recover after exercise, and it’s helped reduce occasional cramps and tension. The magnesium is highly absorbable, which means I get the benefits without any digestive discomfort that some magnesium supplements cause. I also appreciate the quality and transparency of Doctor’s Best products—no unnecessary fillers or additives, just pure, effective magnesium. The capsules are easy to take and gentle on my stomach. For anyone looking to improve their magnesium intake with a reliable, well-absorbed formula, this supplement definitely deserves 5 stars!",5.0
4,Excellent addition to your vitamins,"The quality is excellent, clean ingredients, and quantity can last for 4 months, which is cost effective. I love that I can include this into my vitamin regime as it helps with my joint, sleep, and muscles. No taste and the size is okay, which makes it easier for me to swallow. The packaging was excellent and everything in tact.",5.0
4,"""Muscle Relaxation and Regularity""","""I used to wake up often in the middle of the night, but now I sleep well, and it feels like my muscles are really relaxing. I used to have frequent constipation, but now, after taking four tablets a day and I begin go to the bathroom every day.The tablets are large, so I break them in half.""",5.0
4,,"Great product from iHerb! The quality is excellent, packaging is secure, and I noticed real results with consistent use. I always trust iHerb for authentic supplements and health products. Shipping was fast and everything arrived in perfect condition. Highly recommend it for anyone looking to improve their health naturally. Don’t forget to use a rewards code for extra savings!",5.0
5,Ok,"The quality is truly outstanding and exceeds expectations. The quality of the ingredients is outstanding and of exceptional standard. The size is appropriate and meets the required standards. The dosage has been determined to be suitable and appropriate for the intended purpose. Penalty for Violating Immunity Laws The sun is fine or everything is okay with the sun. The package is of excellent quality and exceeds expectations. Achieving an outstanding and remarkable impact No deficiencies or shortcomings identified. Excellent Absorption Efficiency Exceptional quality of the bone structure The taste is acceptable, though not particularly remarkable or extraordinary. ""I rate this product with a full 5 stars as it meets or exceeds my expectations in terms of Alright, that sounds excellent! Thank you for confirming. Strongly encouraged and enthusiastically endorsed for consideration or use. I will continue to receive repeatedly, over and over again. Make an effort to utilize or apply",5.0
5,Great Magnesium Supplement,This Magnesium supplement is great. After consuming a bottle the benefits I observed are: better sleep and better muscle recovery. It has no taste which I prefer. Good quality assured and all ingredients are listed. Packaging is also good. I received it sealed. One drawback for me is the size. I wish they were smaller.,5.0
5,,"Quality good Ingredient and size ok Magnesium benefit is very importeny for joints and muscles well , and sleep",5.0
5,,"I have been take this good quality magnesium for long time, magnesium has really helped me sleep better and feel less tense. It also helps with muscle cramps and stress. The tablets are easy to take, and I feel more relaxed overall. A great daily supplement for calm and recovery!",5.0
5,Best Magneisum for me !,"The best magnesium for me personally, after many years and much experimentation, i finally decided that is mg to go!! either u split it or not and simply use it before sleep, u have flexible solutions cause of the 100mg in each capsule u can make a personal protocol acording to need! easy to swallow capsule!! TOP brand!!",5.0
5,Excellent Magnesium Supplement with High Absorption,"I've been taking Doctor's Best High Absorption Magnesium (100 mg per tablet, 240 tablets) for several months and have noticed significant improvements in muscle relaxation and sleep quality. The chelated form, using Albion's TRAACS® technology, ensures better absorption and is gentle on the stomach. While the tablets are a bit large, splitting them makes swallowing easier. Overall, it's a high-quality supplement that effectively supports muscle function and restful sleep.",5.0
5,Good,"This magnesium is a good addition to my daily routine! The package is well-designed, with a convenient size that makes storage effortless. The ingredient list is impressive, featuring a highly bioavailable form of magnesium, a mineral essential for well-being. Since incorporating this into my regimen, I've noticed a the benefit. My joint and muscle health have improved, and I feel more relaxed before sleep. Magnesium plays a crucial role in hormone balance, and I truly appreciate how this supplement supports my body. The taste is neutral, making it easy to take without hesitation. Overall, this is a great product that delivers on its promises.",5.0
5,iHerb Egypt 🇪🇬,"One of the best dietary supplements your body needs! This high-quality, original product stands out with its excellent ingredients, perfect dosage, and noticeable benefits. The taste is great compared to other supplements, and the size is just right for daily use. All iHerb products are 100% authentic — I personally trust them and always get the best results. For orders within Egypt, contact me on WhatsApp: 01066286962.",5.0
5,Effective and Gentle Magnesium Supplement – Highly Recommend!,"I've been taking Doctor's Best High Absorption Magnesium for several months now, and it's become an essential part of my daily routine. Each tablet provides 100 mg of magnesium, and the recommended dosage is two tablets per day. What I Appreciate About This Product: High Absorption Formula: The magnesium is in a chelated form (lysinate glycinate), which is known for superior absorption. This means I get the most benefit without the gastrointestinal discomfort that some other forms of magnesium can Supports Multiple Health Aspects: Since starting this supplement, I've noticed improvements in muscle relaxation, better sleep quality, and an overall sense of well-being. Magnesium plays a role in over 600 enzymatic processes, so its benefits are wide-ranging. ​ iHerb No Laxative Effect: Some magnesium supplements can have a laxative effect, but I've experienced none with this product. It's gentle on the digestive system, which is a significant plus.​ Conclusion: If you're looking for a high-quality magnesium supplement that offers excellent absorption and a range of health benefits, I highly recommend Doctor's Best High Absorption Magnesium. It's effective, gentle on the stomach, and aligns with various dietary preferences",5.0
5,Effective Support for Muscle Relaxation and Sleep,"Doctor's Best High Absorption Magnesium provides 200 mg of elemental magnesium per serving, utilizing a chelated form designed for optimal absorption. Users have reported improvements in muscle relaxation, reduced cramps, and enhanced sleep quality. However, some users have noted that the tablets are large and may be difficult to swallow, with a recommended dosage of four tablets daily. Despite this, the supplement is praised for its effectiveness in supporting muscle and nerve health, as well as promoting relaxation and better sleep. ​",5.0
5,"The right forms of Magnesium, highly bioavailabe.","I had no idea I was deficient in Magnesium until I learned what the symptoms were.. I has severe cramping all over, the benefits were immediate, I take 2 a day and have no side effects other than my joints and muscles no longer cramp.. I have taken many forms of magnesium, and this one is by far the best I have ever tried.. Tablet size is acceptable, and it's taste is okay.. it has also contributed to better and deeper sleep.. Without a doubt a valuable mineral supplement of exceptional quality and high bio availability, highly recommended...",5.0
5,Good,"This fat burner is an absolute powerhouse! The black grape flavor is surprisingly good, not too sweet, and easy to drink. I take it before my workouts, and it gives me an incredible boost of energy and focus without the jitters. I’ve noticed that it really helps me sweat more during cardio sessions, which is great for burning those extra calories. It also curbs my appetite, making it easier to stick to my diet plan. If you’re looking for an effective fat burner with a nice flavor, this is definitely worth a try!",5.0
5,Amazing product,"I’ve been taking this magnesium supplement for a while now, and the results have been amazing. I noticed a significant improvement in my sleep quality—falling asleep feels easier, and I wake up feeling more rested. It also seems to help with relaxation and overall well-being. I highly recommend it for anyone struggling with sleep or looking for a natural way to unwind. Definitely a great addition to my routine!",5.0
5,Hello relaxation,"I’ve got an issue where my muscles are tense and cramped after a workout, this stuff helps me relax completely (take double the dose). I’ll notice the effects because my lower & mid back spasm pretty bad from an L5-S1 thing, works well with in combo with my physiotherapy sessions.",5.0
5,Verry eficient product,"My mother has been taking this magnesium for a year. She used to take pills for hypertension, now she doesn't. Two capsules a day do wonders for your health. She feels more energetic, she sleeps better, we will definitely take this supplement again. It has a very balanced formula, the price-quality ratio is very good.",5.0
5,Quality magnesium supplement,"Doctor's Best delivers a quality magnesium supplement with a bioavailable form that’s easy on the digestive system. The 100 mg per tablet is convenient for adjusting the dosage, depending on your needs. Ideal for promoting relaxation, muscle recovery, and supporting bone health. It’s a solid choice for magnesium supplementation with a great value for the quantity!",5.0
5,Highly absorbable form of magnesium,"I've been taking Doctor's Best High Absorption Magnesium for a few months now, and I'm very happy with the results. I used to experience muscle cramps and restless legs at night, but since I started taking this supplement, those symptoms have significantly improved. I also feel more relaxed and sleep better. This magnesium supplement is made with magnesium lysinate glycinate, which is a highly absorbable form of magnesium. It's also gentle on the stomach, which is important for me because I have a sensitive stomach. I take two tablets per day, as recommended on the label. The tablets are easy to swallow and don't have any unpleasant taste or odor. Overall, I'm very satisfied with Doctor's Best High Absorption Magnesium. It's a high-quality product that has made a noticeable difference in my health. I would definitely recommend it to anyone who is looking for a magnesium supplement.",5.0
5,Good,"Drs. Best Product are typically very affordable and very well made. You don't find a great deal if unnecessary additives, chemicals, etc. in their products. They are Vegan and use the better for of the the vitamin or nutrient as in this case using methylcobalamin which is natural as opposed to the cynacobalamin which is by product of a chemical reaction using cyanide it I remember correctly. This B12 does as advertised and certainly provides that extra energy needed and then some.",5.0
5,Finally Deep sleeping,"Taste: There’s no taste since the tablets are meant to be swallowed directly. This is great for people who prefer tasteless supplements. Size: The tablets are small and easy to swallow, making it convenient for daily use without discomfort. Quality: The product uses chelated magnesium glycinate, which is highly absorbable and gentle on the stomach. I haven’t experienced any gastrointestinal issues like I have with other forms of magnesium. It’s also non-GMO and gluten-free, which is a big plus for me. Effect on Muscles and Joints: I’ve noticed a reduction in muscle cramps and spasms after workouts. This magnesium seems to help with muscle recovery and reduces soreness. While I haven’t seen a dramatic effect on joints, I’ve read that magnesium can contribute to overall mobility and reducing inflammation. Packaging: The container is sturdy and well-sealed, ensuring that the tablets stay fresh. The label is clear with all necessary details about dosage and other important information.",5.0
