page,review_title,review_text,rating
1,Head Tension and Tingling Sensation (my personal side effects),"The first thing I noticed was my bright yellow urine, which is pretty normal when taking B vitamins especially excess riboflavin. I was regularly consuming this once a day (suggested serving: 2 capsules). After a few days of supplementing I noticed a tingling sensation in my right temple. Which I didn’t pay too much attention and didn’t even bother to think why it occurred and though it will just subside, that being said I still continued to consume it daily. However, the tingling sensation persisted in addition of weird tension still in my right temple. I was flabbergasted, ironically the tingling sensation and tension would gradually start an hour or two after taking this certain supplement. So I suspected, this could be the culprit. Just three days ago, I stopped consuming this supplement, and since then to this day the tingling and tension didn’t come back. So, I guess my hypothesis was right. This my first time using this brand for my B vitamins supplement. I’m also currently taking Vitamin D3, K2 MK7, Zinc,Fish Oil and Magnesium on a daily basis yet I didn’t get any weird side effects aa mentioned above. Am I the only one having this? Lmk.",2.0
1,didnt like it,"It did have an unpleasant smells and taste but it can be tolerant for some. the size of the capsule was too big, it was difficult to swallow. i did notice a change in my urine color. did feel a bit of energy but it didnt last.",2.0
1,I didn’t like the product.,"I don’t feel any difference from taking the supplement. It makes my urine fluorescent in color. In my opinion, it’s not a good supplement.",1.0
1,RDI levels too high,"Easy way to take b complex vitamins without the fuss, clean and fresh packaging with no smell to the tablets. I personally won’t reorder looking into the dangers of excess b6 and b12 specifically",2.0
1,Fair,"It’s an average product. The quality is decent, but I didn’t notice any significant results. Packaging and shipping were fine, but overall it didn’t meet my expectations. Might work better for others.",2.0
2,Nausea,This brand doesn’t make high quality products. You can tell by how sick you feel after taking them. I put up with it for a while until it became unbearable and I just stopped taking it altogether.,2.0
2,Not for me,Perhaps I lack the Intrinsic Factor to absorb the B vitamins. It may work well for others but all I got was very yellow urine.,2.0
2,B-6 toxicity,It has pyridoxine chloride in the content and caused me to have B-6 toxicity after several days. I take B-6 every day in the form of only p-5-p and don't have this problem.,2.0
2,Niacin flush,"Wish I knew about the Niacin flush before purchase, can’t use this product anymore so completely wasted money unfortunately. Love this brand of supplements but feel like there should be far clearer warnings.",1.0
2,BE AWARE!,"I thought this was a good company, was getting many supplements from them. I will not buy anything ever again. They have a dose of 100mg B6. Read the following and you'll be the judge: B6 neuropathy, or peripheral neuropathy, is nerve damage in the hands and feet (tingling, numbness, pain) caused by excessive intake of vitamin B6 (pyridoxine) supplements, even at doses below 100mg/day, though high doses are more common culprits, and it's often found in multivitamins. Symptoms can worsen with continued use, potentially leading to balance issues and difficulty walking, so checking supplement labels and consulting a doctor is crucial before taking high-dose B6.",1.0
2,Handle with care - Affected me badly,"I purchased this B Complex product, took it for 3 months. I ended up with numb hands at night, and sometimes while sitting and watching movies or tv. I read about many people in Australia having health problems and poisoning themselves after taking high levels of Vitamin B6. Google search: ""Vitamin B6 toxicity is caused by taking excessive amounts of B6-containing supplements. This can cause peripheral neuropathy. The symptoms of peripheral neuropathy include numbness, tingling, pain, and weakness in the hands and feet."" When I checked the % daily value of B6 in this product, it is 5,882% of RDA! It also has high levels of B12 12,500%; B5 10,000%;1 8,333%; B2 5,769%; B7 3,333%. I have stopped taking these capsules, and I don't have numb fingers anymore. Handle with Care! Be extremely careful!",1.0
2,Is it me? Affected my sleep!,"Bought two of these along other products with a view to assisting my energy levels etc. However, having attempted around three seperate instances and each time my sleep suffered and not just one night over the next several days of course with one off intake no benefit with energy levels!",1.0
2,Allergic,"Unfortunately I was allergic to this product so I can't speak the the effectiveness. The pills are a standard size and easy to swallow. Was disappointed as I really wanted to give it a try because I have heard great things about this brand. Ingredients list looks good as does the quality - just not for me sadly,",1.0
2,Excessive B6 levels,I've been taking these for 6 months now and have developed pain in my hands and feet. Just by chance I came across news articles online linking excessive B6 levels to peripheral neuropathy. I bought this product based on the reputation of the brand but it contains 5000+% the recommended level of B6 which is banned in some countries and is linked to peripheral neuropathy. Anyone taking this supplement needs to be aware of this. The condition is not always reversible. Can't understand why this company is not subject to lawsuits.,1.0
2,Too high dosage of B6,I started feeling ill and went to the Dr to have blood tests. I have only been taking these tablets for a few weeks and have been told the B6 dosage in these tablets is double what is recommended per day. I have had to stop taking them as my blood showed dangerously high levels of B6.,1.0
2,,"Subject: Concern Regarding Product Quality and Refund Request To whom it may concern, I have been a loyal iHerb customer, purchasing most of my supplements through your platform. However, I have recently noticed a significant decline in the quality of some of the brands I frequently order, including but not limited to LIFE EXTENSION and NOW. For instance, I observed that the Vitamin B Complex capsules appear lighter in color compared to previous purchases. In the past, I experienced noticeable benefits after taking this supplement, but now the effects seem minimal and, surprisingly, I feel tired after using it—quite the opposite of what I would expect. To validate my concerns, I tested a different brand of B vitamins and found their effectiveness to be far better. Based on this comparison, I have decided not to purchase LIFE EXTENSION and NOW products again. As such, I would like to request a refund for my recent purchase. If necessary, I am willing to return the items you sent me. Furthermore, I have been considering submitting these products for laboratory testing to verify their contents and determine if they match the manufacturers' claims. I strongly believe that iHerb should establish its own testing laboratory and conduct regular, random quality checks on products to ensure manufacturers meet high standards. For now, I kindly request that you process a refund to my credit card. I have not yet decided whether I will continue using iHerb, as I am unsure whether I can trust the product quality moving forward. If needed, I can provide photos of the Vitamin B Complex capsules, highlighting the color difference between older and newer batches. Additionally, I noticed that my urine's color is no longer as yellowish as it used to be when using these supplements. Thank you for your understanding and prompt attention to this matter. I hope you will take my feedback seriously and implement measures to maintain quality and customer trust. Sincerely, Very dissatisfied buyer",1.0
2,Complete B-Complex,"a good combination of vitamin Bs and good price. Good products of good quality. Less fatigue n feels better after taking everyday complete B complex, additionally Mega Benfotiamine, R-Lipoic acid and vitamin B6. Good quality and must be with good ingredients. Size is easy to swallow. Like the products very much and found them helpful. Have been seeing many specialists for numbness but not effective until taking Life Extension products . They are helpful n at affordable prices.",1.0
2,,I did not see any results yet even though i’m using it,1.0
2,I cannot take this long term,"Too much vitamin B6 I have been told that if I take this, I cannot take this long term, so I need a B complex that is about 100 to 200% of the total daily recommendations.",1.0
2,Warning: 100mg dose B6 can lead to toxicity and peripheral neuropathy,"Long-term B6 supplement with more than 10mg can cause irreversible peripheral neuropathy and must have warnings. In Australia, max recommended daily dose is 50mg from combined sources. Consult a pharmacist or doctor before using this Life Extension Bioactive Complete B-Complex with 100mg of B6.",1.0
2,There should be a warning for eczema prone people,"I do not have eczema for 2 years plus, but I started taking this in a week, my skin was red, hot and eczema flare out. It may be good for some people, but folks with eczema history, donot take this.",1.0
2,Dangerous Product,"B vitamins are generally safe because they are water soluble and your body excretes what it doesn’t need through urine. Toxicity is rare but possible with high doses. Some people experience nausea or vomiting, headaches, insomnia, skin rashes, flushing, fatigue or weakness. Long term excessive amounts can cause liver & nerve damage, irregular heartbeats or heart palpitations, high blood pressure, or serious allergic reactions. I started getting headaches, then was nauseous all the time. I was already taking this supplement with food. I tried taking one pill with or just after breakfast and the other pill with or just after dinner—I was still nauseous all the time. I finally thought to look at how much of each B vitamin was in this supplement compared to the recommended daily dose. Every B vitamin in this supplement is very excessive compared to the recommended daily dose. More is not always better—definitely not when it comes to your health!",1.0
2,Silica shouldn't be in supplements,"Thought I had gotten a great Methylated B Vitamin complex. Overdosed B vitamins. Contains silica, aka sand. While this may not bother many ppl, I suffer from scleroderma. Silica is as bad for my autoimmune issues as smoking cigarettes. Caused serious circulation issues, dead blood vessels I'll never get back. Ultimately, the silica is just a filler. So not only is it harmful, it literally does nothing to improve the product. I took this for almost a month before realizing this is what was hurting me so much. I don't ask much from supplements, except they shouldn't make one less well than before the started taking it. I wouldn't recommend any supplements from this brand as many contain ridiculous fillers, dosages, as well as supplements that shouldn't be taken together. Terrible quality. Harmful ingredients. Ridiculous dosage. Huge sized half empty bottles.",1.0
2,heard alot about it and i wanted it but the bottle i received is not alright,one of the best quality b complex but it has too much b6 i think,1.0
3,Good,"Life Extension, BioActive Complete B- Complex good 👍🏻 ingredients and size ... no taste Vegetarian",2.0
3,Not Suitable for Me – Experienced Nausea,"I began taking this B-complex supplement with high hopes due to its comprehensive formulation. However, after about a week of consistent use, I started experiencing persistent nausea. Despite taking the capsules with food, the discomfort did not subside, leading me to discontinue use. Additionally, I found the price point to be a bit high for the quantity provided. While this product may work well for others, it unfortunately wasn't a good fit for me.",2.0
3,Excessive Vitimine B6 in This Formula!,"We have taken Life Extension Complete B-Complex for years and I believe it helped me have sustained energy. However, as I have gotten older, I began having uncomfortable tingling in my feet. Research online indicated that excessive Vitamin B6 might be contributing to this so I discontinued this product for about a month and the tingling has gone away. Most B-Complex supplements contain very high doses of each B perhaps because B supplements are water soluble and the belief has been that the body flushes itself of any excess not needed. However, for me, and evidently many others, the excessive B6 (5,882% of Daily Requirement) is excessive and caused problems.",2.0
3,Worst B-complex I have ever taken,"I’ve used B-Complex vitamins from various trusted brands, and I usually notice a real difference, more energy, better metabolism, and relief from headaches and shoulder tension. With this one, unfortunately, there was no noticeable effect. The ingredients don’t seem to have the right potency, and the quality just feels lacking. The capsule size is big, didn't care much about taste. packaging is good, just like any other Life extension supplement.",1.0
3,,"I bought a few bottles of this B Complex capsules , however, there is something in this products ( in the past I used their Multi vitamins- “two a day” ) I have experienced my hair was shading and falling out. I’m stuck with a few bottles as I stoped taking them all together .",2.0
3,Taste like perfume,"The size of these pills are really large so I had to break them apart to take them. They taste like a floral citrus perfume, lingers long after you have taken them. no change in energy levels, did not help with with regulating my metabolism. the ingredients were not of a great quality in my opinion, just didn't seemed potent enough. This supplemement had no real effect for me. I will not buy again.",2.0
3,Not for me,"I noticed nothing out of the ordinary to be honest. Actually, the only thing I noticed was that I became constipated. It says on the bottle that you may have ‘gastric disturbances’. I have taken the recommended 2 capsules with food daily and have finished the bottle . I brought it to have more energy. It did not give me any more energy. It didn’t work for me. 1 star only because I couldn’t give it nothing.",1.0
3,I had terrible side effects,I felt very itchy while using it but it took me time to realise it was because of the pills. Also my urine had a very concentrated smell and colour. Besides I felt dehydrated while using it. Didn't feel much difference in my overall state so don't know if all the uncomfortable feeling worth it.,1.0
3,B complex,"I will be very honest at the beginning i have heard that this product quality and taste is good. But to be very honest i didnt like to use it at all, since its very heavy and hard to swallow it. Second it makes everything yellow when you go to the toilet. As a vitamin its good for neevous system and metabolism but try to find another brand better than this one please.",2.0
3,,"I need B12 and other B vitamins but this brand caused my heart rate really high for some reason, I couldn't breathe and it made me light headed and dizzy, I got so scared. but maybe it's just me, my mom took it too but nothing bad happened to her. will try another brand.",2.0
3,Unwanted additives,"If alternative health professionals can formulate healthy, wholesome, and highly effective products for the wellbeing of humans and pets, why do so many manufacturers add unhealthy & unwanted substances to their alleged ""health"" products? This absolutely infuriates me. One example is binders or coatings for tablets and capsules. One company that I know of produces 100% organic health supplement tablets and caplets without any binders or coatings; they just compress them to stay together (bind). Another example is capsules. Some companies don't add any fillers to the powdered herbs & extracts, and only have 1 ingredient in the capsules. Bravo to them! Sadly, most companies have fillers blended in with their herbs & extracts, and several unnecessary ingredients in the capsules.",2.0
3,Not for Me...,"This product seems to have great results for a lot of people, but I don't think it's for me. After taking this, urine is an unnatural, almost neon yellow. I may be wrong, but I take this as a sign that most of the product is not being absorbs and being literally wasted.",2.0
3,Unsure about the dose/absorption,"A little TMI but after taking this, I had extremely neon urine, which I guess is your body excreting any excess. I was taking half the dose every other day because I had heard about vitamin b being toxic in high doses but still saw this. Not sure if the dose is just extremely high or the absorption isn't great.",2.0
3,,"As per recommended dosage, I take 2 capsule at morning, but after about 20 minutes, I feel itchy especially on neck, arms and face. Feels like I am on fire! Then I reduce consumption to 1 per day, but condition still persists. So scary, end up throw it away....",1.0
3,"caused pain and difficulty in urinating after a week, DO NOT RECOMMEND!!!","got my entire family suddenly suffering from difficulty urinating (painful, frequent) and worse, my father needed a catheter for more than a week since he could no longer pee, HORRIFYING EXPERIENCE!!!!!!",1.0
3,B6 TOXICITY !!! BE WARNED,"My dr reviewed my bloods to find my B6 level at a toxic level. I showed her this formulation that I was taking, and she said that Vit B6 isn't water soluble and excess amounts would be stored in fat, therefore, the daily dose is waaaaaay excessive particularly as it doesn't leave the body quickly. Basically, it had built up in my system faster than I could excrete it. Probably ok to take one a week but def not daily as directed.",1.0
3,Not ok for me,"I didn’t pay attention when purchasing this complex, but it contains synthetic B6 (Pyridoxine HCL) along with the better form, Pyridoxal 5' Phosphate. I’m not sure why they included it, but I certainly won’t purchase it again, as we are already extensively exposed to synthetic B6 in processed foods, and long-term exposure can be harmful to our health.",2.0
3,BEWARE! Too high B6. CAUSED INSOMNIA,I had to stop taking it. Insomnia for months. The B6 content is VERY high. Now taking another brand and my sleep is back to normal.,2.0
3,bad reactions,when I take the even less than half of tablet straight away I was very red and feeling bad I go emergency please be careful,1.0
3,May cause heartburn,"This product caused me to have heartburn, especially at night. Not sure why as I took it early in the day after breakfast. I threw it in the trash. Now I notice many reviews mentioning heartburn as a side effect, so it is not just me.",1.0
4,,I can't consume at all after once i took & vomited immediately. The smell of this supplement to me is super disgusting.. Feeling vomiting by smelled too.,1.0
4,Urine colour change to yellow,After taking this capsule my urine colour changed to yellow this my first day so please can anyone tell me it’s normal side effects or I should stop taking,2.0
4,Don't work,Don't work well for me. Got acne after using. My body don't agree with it.,1.0
4,Below average,the smell of this supplement is extremely strong. not sure if it's the quality or ingredient that's causing this. have taken on and off for at least a month. found the package too big for the 60 tabs. a bit deceiving upon receiving. Life extension should make the packaging smaller to fit the be amount. packaging not very environmental I would say.,1.0
4,Awful feeling,"I was very excited to get this product and I heard very great reviews about it, but unfortunately my body didn’t feel the same way. :( I actually only took one capsule first and within an hour I felt extremely nervous and jittery inside. It wasn’t a pleasant feeling at all. It lasted the whole evening. The next morning I decided to try two capsules for some reason thinking, if I took the recommended dose that I may have different results , but boy was I wrong and stupid. Lol I had the same awful anxiety , but even worse! I never felt that way from taking b vitamins before. I have no idea why my body reacted that way, but unfortunately it did. I’ve had wonderful experiences with other of your products though!",1.0
4,Super tired all the time,"into my 2nd bottle now and am stopping immediately as i finally realised this was the supplement that made me super exhausted for last 1 month that i have been taking. even had to see doctor as i was feeling weirdly tired all the time and was seriously thinking if there was something really wrong. the tiredness went away afew days after i stopped this, now not sure what to do with the rest of my supply.",1.0
4,READ,"A year ago, I had an Atrial Fibrillation, and now I'm taking 7 Medications a day, trying to contain it. The thing is, at that time, I was taking a bunch of supplements trying to lower my blood sugar, without a physician's consultation, and this one was one of them, the blood sugar never decreased with supplements, and now I'm suffering not only from diabetes, but IBS (irritable bowel syndrome) and atrial fibrillation. Moral of the story: Please, do not take any minerals, vitamins or supplements, without consulting a physician first.",1.0
4,Be aware of B12 overdose,"I actually use supplements on a regular basis and didn't expect that. After taking 1 pill, I felt like my skin is burning and itching, my face became red and I had red spots on my arms and back. I've ben told it most likely due to high proportion of B12 in there (which I am not allergic to as I used to take B supplement before).",1.0
4,High doses of B6!!!!,Vitamin B6 in high doses might cause toxicity that effects peripheral neuropathy,2.0
4,,Didn’t feel any results comparing to another B complex,2.0
4,,very good quality and taste so nice size back keratin ingredient good package very nice a benefit so,1.0
4,Acne activation,"It causes me acne, I would not recommend it. I Didn’t know before It has high biotin and cause comedonal acne",2.0
4,,Ingredient very well size is a big dosage very useful for consume,1.0
4,Nice,"The smell is the worst, I couldn’t take it.. but it’s vegetarian",2.0
4,stomach pain,I couldn't use this product because of the feeling after taking them. My stomach was bloated or pain most of the time.,2.0
4,,quality is verry big taste use for skin care of the week and,2.0
4,,"Felt overstimulated, might be inositol or methylfolate that I can't tolerate",1.0
4,"Life Extension, BioActive Complete B-Complex, 60 Vegetarian Capsules",Needed to take with food else it upset my stomach.,2.0
4,Too strong aftereffect. Yellow pee. Not for me.,Maybe this is for those who needed a really high dose of Vitamin B complex. Not for me.,2.0
4,not good,it is very difficult yo digest i will never buy it again,1.0
5,1/10,"Couldn’t keep taking it, the smell is awful and it’s affects my body smell 😱",2.0
5,too yellow,"every time I took this, my urine will be yellow and stinks",2.0
5,No big news,"Nothing changed it my body . As usual hair fell off., poor energy levels.",1.0
5,easy to swallow,I was not able to take this product. I did not feel well after taking these vitamins.,2.0
5,fair,"it's not that much , it doesn't meet my expectations",2.0
5,,not good at all and not effective . i think other brands is better,1.0
5,I dint like it,I dont lile it it gave me nausea and burping also my pee is very strange,2.0
5,Not effective,the smell is too strong and numb feeling is still on.,1.0
5,不満,I couldn't really feel any effects from it. Guess it just depends on the person - what works for some might not work for others.,1.0
5,Not my favorite,Made me incredibly nauseas for the entire week I tried it. I took a few days off and then tried it again to see if the nausea came back and it immediately did.,1.0
5,Niacin Flush,"This B Complex gave me a nasty niacin flush, tried taking several times before giving up. If you are sensitive to niacin, I would avoid this brand. Tried to upload an image, but wouldn’t go through.",1.0
5,Did not feel the energy boost,"Unfortunately, I didn’t feel any difference when using this product. It may work for others, but for me, it didn’t deliver the expected results. (I experience a noticeable energy boost with another B complex that includes eight B vitamins and four cofactors.)",2.0
5,Not Good,"Decent quality. One tablet and I felt very uncomfortable. Bad taste, cramps and uneasiness. Tablets are big size and will give you yellow pee. Tried again and same uneasiness even taking after meals. This was a disappointment and a wasted purchase.",1.0
5,Hmmm,I hope it does the job but the colour when one urinates is terribly off…and yes it is from this pill as none of the rest are coloured like this…,2.0
5,Ridiculous size,"Too big. Not possible to even test properly due to size. Usually this brand is good and effective, with high-quality ingredients and ideal dosage. Cannot recommend this product however.",2.0
5,DANGEROUS! B6 Toxicity,B6 levels for long term use can cause neuropathy. Too high amounts. Luckily I took 1/2 pills per day which is still pretty high. Please watch out or take for a limited amount of time. Half Life is about 15-20 days.,1.0
5,Very poor,"Exactly its side effects I suffered and stopped taking it yet I'm still suffering from the skin itching. Quality I cannot say, when stomach upset and skin itching are the results.",1.0
5,Ok product,Too much vitamin B6 for me. After taking this product for a long time I ended up with very high levels of B6. I would take it if the B6 was lower,2.0
5,غير راضي,Scent use quality size age package benefit comparison coverage color composition texture concern mg immunity ingredients acidity effect stomach potency taste antioxida moisturize sensitive scalp good hair nice,1.0
5,there is better,this product made my stomach unhappy and i didnt like the effect on me,1.0
6,,"smakuje obrzydliwie .Haven't notice it works. nothing to say about , Just want Instantly earn a $1 Reward for every review :o",2.0
6,too low dose,"read carefully , Serving Size: 2 Vegetarian Capsules so I prefer higher dose , other brand is better",2.0
6,Couldn’t get past the smell,I’m aware B complex vitamins have a specific smell but these were so bad I could stomach it.,1.0
6,"Great Ingredients, pain after it",unfortunately every time I consume the product I feel bloating and stomach pain. not sure if that’s me,2.0
6,低於平均值,"Although i do see some improvements with it , however I have to be honest the B-complex scent was awful, making people vomit bad.",2.0
6,Just ok,This b vitamin complex has one ingredient that gives me anxiety. It is probably too strong for me.,2.0
6,overall,Poor Quality the ingredient doesn't match the descriptions as quantified.,1.0
6,Big capsules and yellow pee,I used it every day and it gave me yellow smelly pee so I stopped.,1.0
6,no good,First check the effect and then give your assessment. You need to look carefully at yourself first and only then evaluate. ingredient size taste,1.0
6,B-complex,"Too high doses of B vitamins, i have a huge problem with flushing on face and neck. Very bad for livers.",1.0
6,not worked for me,The only ''benefits'' I had from this product were that my urine goes very yellow :( I would not recommend it,2.0
6,Bad bad product,Made me pee in green I give 3 times the but B is green and gave me bad results,1.0
6,niacin flush,this was not good for me as I had a reaction to it's ingredients. I got niacin flush with them. it was very uncomfortable and my body broke out in red blotches. the quality is good the size is good. the problem is not with the product it's the way my body reacts to certain medications. I would suggest that you ask your GP before using it.,2.0
6,"Not great for me, but could be good if I had a deficiency","This supplement didn't really have much of an effect. I took it for energy but realized that I already get more than enough B-Vitamins through my diet. Also, for some reason Life Extension has crazy high doses in their supplements, so beware of this supplement unless you need to correct a severe deficiency.",2.0
6,Complete B vitamins with other ingredients,"I am not sure about the doses, are you supposed to take more than 100x your daily dose even if you are not vitamin deficient? I would have to ask my doctor about this supplement Sprinkle capsule so you should remove the capsule and add it to water Very pungent and weird smell and taste",2.0
6,Hard to swallow,"I think the quality is okay, but I think the size of the capsule is a bit too big, also the smell is super pungent it made my whole supplement cabinet smells, also because it is so pungent I think it is harder to take, I sometimes want to gag after eating it. I am not sure if the ingredients are good or if there are better alternatives.",2.0
6,bad stomach cramps,I've been taking this for a month and I started getting severe stomach cramps. At first I couldn't figure out what was causing it. I stopped taking all my supplements and the stomach cramps went away. I slowly reintroduced them 1 by 1 and determined it was the vit B. I don't know if it's this brand or the vitamin itself.,1.0
6,Makes me sick to my stomach,"This may be a great product for some but I get sick just opening the bottle. My husband is not as sensitive as me so he'll finish the product and it's the last time I will get it. Now it's whole food vitamin B complex for me. It's probably good for lots of people but if you're sensitive to the smells, keep looking.",2.0
6,Please dun buy,The FSSAI had through its order dated 29 June 2018 banned the use of PABA (Para Amino Benzoic Acid) in the products covered under Nutraceutical Regulations due to safety concerns with immediate effect. In the same order FSSAI directed that further manufacturing of products using PABA is prohibited.recent study suggests that 8 g daily of PABA can cause vitiligo.Please be safe everyone.Do your research and not just by reviews alone but by the added ingredients.If not for PABA this would be an excellent supplement,1.0
6,Dangerous!,"Do not take this product. The intake amounts are WAY too high. My mum came out in severe red upper body flushing and burning of skin and ears. While this is likely to be Niacin flush, 100mg of Niacin is way too much. This could have a dangerous reaction in the wrong person. Avoid.",1.0
7,Very bad reaction,"Please be cautious when taking this, I had a very bad reaction after taking it for 3 days recommended dosage (2 pills) a day. I felt dizzy, light headed and nauseated, I felt like I am going to faint next morning after the 3rd day. Also anxiety and restlessness as well as extreme tiredness! Be very very cautious when taking this supplement!",1.0
7,Great except the high amount of B6,Unforunately this BioActive Complete B-Complex capsules contain high amounts of B6 in a form that can potentially cause neuropathy and other issues. It has B12 and Folate in methylated forms which is good. Got these alongside Life Extension brand of Two-per-Day Multivitamin for energy but to take both would be consuming 175mg of B6 per day is which excessive.,2.0
7,Really Bad Product,"This supplement gave me peripheral neuropathy, so I cannot recommend it to others. Specifically, the amount of Vitamin B6 is too high. Way too potent. Also, the taste is absolutely awful.",1.0
7,"Beware, if you react to niacin.","I reacted to the product. Query the ingrédient niacin. Full body rash, itchiness and burning sensation which lasted about 30 mins. it took me a while to know what was causing the reaction until I read that it was listed as a possible side affect on the bottle.",1.0
7,,"I am not sure for the quality. But what i can see immediately effect is yellow pee that make the kidneys work harder (personal opinion). I bought other brand before also have the same result (yellow pee). But the one i get from the hospital, not effect yellow pee. So, I will not take Vitamin B anymore.",2.0
7,Reaction,Do not buy this product! I took after a meal and I broke out in hives on arms and face. Body red as sunburnt. Won’t be using this again.,1.0
7,Too strong,The percentages of the B vitamins are too high and I noticed that my urine turned bright yellow which means a lot of it wasn't well absorbed.,1.0
7,Bad,"I only took it for three days and it gave me stomach issues. And I was wondering why I feel out of energy and sleepy all the time, after reading the reviews I found out it can cause this",1.0
7,causes chronic tinnitus,"Please be careful this is very high dose of B vitamins which shouldn't be used everyday continuously, this contains toxic dose of B6, especially pyridoxine hydrochloride is more toxic than p5p. It could be better to use 1 capsule per week for a month then give break of 1-2 months maybe but certainly space out your consumption to avoid health issues or neuro toxicity due to 50mg B6 per capsule. there is something very disturbing about b complex from all the popular brands, i.e. they contain high levels of all b vitamins except B3, B9, this leads to lower or deficienct levels of B3, B9 in our body but others will go high rapidly. deficiency of B2, B6, B9, B12 causes under methylation leading to build up of inactivated b vitamins in our body which is toxic and damages the body in many ways. methylcobalamin is well absorbed even in gut issues or even if the pH of the small intestine is out of balance, so we really need high folate too, because people take b complex for deficiencies. B3 is very important for heart health. b12 deficiency and folate deficiency symptoms are the same, so if ambiguous about B12 status, we have to get homocysteine levels, active b12 (holotranscobalamin), methylmalonic acid tests done to confirm if B12 is fine or not.",1.0
7,Adverse reaction,"Took this one twice also and got ""Niacin flush "" . I reaearched it, and read that it is not really a side effect, but it is extremely uncomfortable. I will not be taking this one again.",1.0
7,,not suitable for me and my mother… my body feel heat after consume this.this b-complex is to strong for me… i stop taking this.my mother gets head aches whenever she takes this.. too strong.,2.0
7,,"Too strong for me,make neurophatia for me to my legs.",1.0
7,Very bad gastric disturbances,"I have generally strong stomach and gut. But the 2 days I tried this, I had bad gastric disturbances. My stomach was very gassy and thus made it very painful. The discomfort stopped after I stopped taking it. Had to throw it away because its not suitable, for me at least.",1.0
