page,review_title,review_text,rating
3,Tablets are too big,"I normally love this brand for their quality but the size of the tablet added to the hardness makes them really hard to swallow, cutting them is also dangerous as they are hard. I found that the tablets yellowed quite quickly once opened as well, probably as Asia is more humid.",2.0
3,"Terrible taste, difficult to swallow","I have tried a number of different magnesium supplements and these are by far the worst. They aren't even the largest pill that I take daily, but for some reason they are difficult to swallow and the taste is just awful. I thought my daily pre/post-natal was a little funky, but these are somehow even worse by every metric. I have taken magnesium supplements in both tablet and capsule form in the past, but I'll be making a point to stick with capsules from now on to avoid anything like this.",1.0
3,Terrible tablet size,"The tablets are abnormally large and do not have a protective film that helps make swallowing easier, so you feel like you are going to choke. Also, it is not possible to cut them in half because the edges at the break are sharp and then it is even more difficult to swallow. Although the price is low, the feeling of choking before going to bed is terrible.",1.0
3,Large capsule and strange taste,"I usually have no problem swallowing capsules, but these are very hard to swallow. On top of that, they leave a fishy taste in my mouth (and I don't like fish). I thought it was just me at first but I saw another review mentioning a fish-like taste. The previous brand I tried was easier to swallow and didn't have the fishy taste, even if it costs a little more per capsule.",1.0
3,Annoying,Im not sure but after many hours of taking tablet of this then my righthand was weak including my thumb fingers.Do anybody have the same case as mine?,1.0
3,very hard to swallow,this product may be great but I could not find a way to swallow it! the pills are a weird shape amd tbey stick to the roof of your montlh and tongue. i must have tried 10 tomes before bunning the box. i am not one to leave bad reviews often but quite frustrating experience!,2.0
3,Terrible size and texture,"The shape, texture, and size of the tablets are awful. I almost choked several times trying to swallow one of these tablets. I can't comment on the quality of the product because I threw it all in the trash! This is the first time I've been so dissatisfied with a product purchased from iHerb. It's completely absurd for a laboratory to offer pills of this size, which are almost impossible to cut, and made of a material so rough that they stick to the roof of your mouth.",1.0
3,,the size of the package and the quality is good I'm not sure about the ingredient because this magnesium was supposed to help me sleep I can't really say it did or didn't help me like no different not in sleep neither joints I don't think it affected the muscles or changed hormones nothing..not that I'm expecting that much from it just anything please 😅..just can't see the benefit also the pill is too big taste like regular mineral taste nothing bad,2.0
3,It almost killed me!,"The pill size is quite big. It got stuck in my throat. I drank a lot of warm water tried to dissolve it but it didn’t help! In the end, I had some vinegar and it helped to dissolve the pill that stuck in my throat! I almost had to go to A&E! Anyway, after taking 2 bottles, I don’t see any help in my sleep.",1.0
3,not working for sleep 😢,I've been taking this for about five or six weeks and unfortunately it has not helped my sleep at all. but I am taking it for the magnesium aspect and hoping that it's doing my body some good. apparently it's the most absorbable. and it's rated number one. so I'm hoping that it's doing good elsewhere in my body. definitely not number one for sleep. if anyone could recommend what is number one for sleep I would love to know!,1.0
3,It has become a nightmare,"I don’t even know how to describe the quality, and no idea what ingredients they used .. But I received such a horrible sleep paralysis from this magnesium. It was dreadful! The package and the size of pills is ok, it has a little bit mineral taste. I haven’t noticed any muscle relaxation any other benefits for joints or hormones.. When I stopped taking it, I had no sleep paralysis, but when I took it, I couldn’t sleep at all, like I had 20 cups of coffee, and right before morning comes, I fall asleep because I’m exhausted and then I get 3-4 times in a row sleep paralysis. It os dreadful!! I’m very disappointed and sad …",1.0
3,"Huge tablets, can't take them","The size of these tablets is the biggest I've met in supplements, ever. They are extremely difficult to swallow, and too hard and bitter for chewing.",2.0
3,Hard to swallow,"The pill is too hard to swallow. Even if broken into half, it sticks iinto my throat. I don't think I will use it 😭",1.0
3,,"I don’t know about the quality, it didn’t relax me or my muscles at all, i had the worst nights when i took a pill, i didn’t sleep well at all. I don’t know about the benefits of this one because i didn’t feel",1.0
3,Cannot swallow it,It is really impossible for me to swallow It is great for price but who can swallow such a big pill? I cannot but i ordered powder,1.0
3,Worst magnesium don’t work,I know it make a moment i doing my order but the magnesium is a very low quality. Me and my husband took since 1month and we see the change pain come back ans everything,1.0
3,,"I think it's a me problem but taking these tablets absolutely destroyed my sleep. I tried taking them during the day instead of at night, but I just had the worst most fitful sleep of my life. Absolutely miserable experience.",1.0
4,Not Good,Doesn’t work for me. No help with sleep or restless leg syndrome. I’ve taken other brands that work much better. These were a total waste of money.,1.0
4,Pain,"I’m not sure about the ingredients in the product, but I do use magnesium for muscle cramps. The size of these pills are pretty large, but I was able to swallow them. I did switch over to a different brand which is supposedly organic and better quality",2.0
4,,"Very bad no effect what’s so ever, did not make me muscles relax neither sleep the tablets are big and hard and difficult to swallow. No benefit 0/10 I’m extremely disappointed",1.0
4,,Size is big.. good product but they are big that i feel like choking when i try to swallow them. Sometimes they cause bit alergic reqction to me that i start feeling itchi in my skin.,2.0
4,Not the best Magnesium,Big and hard to swallow pills. You need to take 4 pills for a standard dose of 400mg. It doesn't help with relaxation or muscle cramps. It only helps with a better digestion- letting me think is it really a Bisglycenat or just a Magnesium Citrate.,1.0
4,fair,Received on time DB brand good but this product is don't know about Lysinate product when I took one tablet I feel my heart beats not ok. also very difficult to swallo although tablets size is small. I don't advice .,2.0
4,Impossible to swallow,"These are very hard to take as they are huge and not easy to swallow. I normally can swallow 5-6 capsules at once, but with these I struggle even with one.",1.0
4,"Taste fishy, bad sleep","Not like expected quality it is not working efficiently with me. The taste too bad like fish, however I read the ingredient I couldn't understand the magnesium source.",1.0
4,Zero effect,"I used to take mg at night to relax muscles and sleep better,i tried many brands and i feel the effects.this product has zero impact even with double dose,i feels like im just taking chalk.so disappointed",1.0
4,The pill is large in size,Hard to swallow as the pill is large in size. Also recommended to take two in a day. I am not very sure if this helps me sleep better.,2.0
4,,"felt like pure quality, I tried it for my muscles cramps but it didn't help. the pill size is very large, I think most magnesium are, but for me it was literally a hard pill to swallow",2.0
4,Very Big tablets.,I just wanted to leave some feedback: the magnesium tablets are really large and hard to swallow. Maybe consider smaller or easier-to-swallow capsules. Thanks!,2.0
4,,"I didn’t work out for me, I bought it to help with sleep quality but it did nothing although it worked well for my sister. Ingredients are good it doesn’t cause stomach upset",2.0
4,Results switched up,"I bought this so it could help me with my sleep but after some time of taking it I started to wake up with intense anxiety and panic every morning but after I stopped taking it, the morning anxiety stopped.",2.0
4,,Very difficult to swallow. People with a narrow esophagus should not attempt to swallow this. It would be better if the tablets were smaller. I'd be willing to swallow two rather than struggle with one.,1.0
4,Horrible!,"Gave me a terrible headache and made my already difficult sleeping more difficult. They need to stop selling this. If I could give a zero star, I would.",1.0
4,just too big,for the size I just wondered how much filler is in this product.I have had smaller caps with same size serve.A bit unwielding for me so will not buy again,2.0
4,Huge tablets,Huge size tablets. Mistake in order should have ordered capsules . This was hard to swallow and quite big. Large amount of powder when grounded up. Mixed with yogurt for child but too much quantity of powder and hard to mask taste,2.0
4,Impossible to swallow,"Really huge tablets, without any coating so it gets stuck in my throat every time I try to swallow it, even with drinking much water. Therefore the poor review.",1.0
4,Horrible size,"I am unable to take these, they are too big. Even broken into 3 pieces is still difficult. Horrible taste when chewed. Do not recommend.",1.0
5,לא מרוצה,Worst supplement ever! Impossible to swallow without having a near choking experience!!! I don't mind big pills but this is something i have never met before. Absolutely terrible! There is some texture to the pill that gets stuck in the throat Not recommended,1.0
5,Big tablet,"This comes in huge tablet and i find it so difficult to swallow. Need to take 2 tablet as one serving, i ended up drinking a lot of water and this is not practical at night",2.0
5,Excellent High-Absorption Magnesium Supplement!,"I'm extremely impressed with **Doctor's Best High Absorption Magnesium**! This supplement has become an essential part of my daily wellness routine, thanks to its superior quality and effectiveness. The **200 mg dosage per serving** (with 240 tablets per bottle) provides incredible value, and I've noticed a significant improvement in my muscle relaxation and sleep quality since I started taking it. ### **Why I Love It:** ✔️ **Optimal Absorption:** The chelated form (magnesium glycinate lysinate) ensures maximum bioavailability, so my body actually gets the full benefits. ✔️ **Gentle on Digestion:** Unlike other magnesium supplements that can cause discomfort, this one is smooth and easy on my stomach. ✔️ **Great Value:** The 240-tablet bottle lasts a long time, making it cost-effective. ✔️ **Trusted Brand:** Doctor’s Best consistently delivers high-quality, research-backed supplements. ### **My Experience:** Within just a few days of taking this magnesium, I felt more relaxed, slept deeper, and even noticed reduced muscle tension after workouts. It’s now a must-have in my supplement regimen! ### **Final Thoughts:** If you're looking for a high-quality, well-absorbed magnesium that actually works, this is the one. I highly recommend it to anyone seeking better relaxation, muscle recovery, or sleep support. **5 stars – will definitely repurchase!** 🌟",1.0
5,Additives ❌,I will not recommend it. It has additives that you don’t want in your system. I need pure stuff not useless and dangerous fillings and additives. I will never buy it again.,2.0
5,,"Doesn't help me to fall asleep and sleep better. Tablets are big, have an unpleasant taste and a rough texture. Hard to swallow, and sometimes caused throat irritation.",1.0
5,Too large,"This size of the pill is really too large. I can swallow all other normal drugs or supplements, but this is really a bit too large and with edges. I cannot swallow it and it dissolves so quickly in the mouth, leaving an uncomfortable taste. I had to take the pills by biting or cutting it into half. However, it's shape become irregular and had a sharp edge that irritate my throat. For the effect, I guess it is ok. It does not help me to fall asleep easier, but I guess it improves my sleeping quality a bit. Anyways, I probably won't take this again LOL It is really really difficult to swallow (at least for me)",1.0
5,Exploration,"This does not improve sleep a single quark. If you are eager in exploring the vast unknown depths of insanity, then this is unequivocally one of the top ten supplements. A single tablet will result in sleep deprivation (not a second) until the following night. Best used when you want to deliberately remain awake.",1.0
5,choke much,"i can swallow most pills without water. however, these aren't crazy big, but have a comparatively rough surface. They are not easy to get down. The glucosamine pills I take are much larger, But have a smooth coating...these magnesium pills however, are a bit rough... I honestly worry about choking.",1.0
5,not good,I don't understand what are the good reviews about. These tablets are really huge to swallow even for someone used to take tablets but also they really aren't working at all at helping you sleep or relaxing... So the hassle of having to take 4 of them when they aren't working is just not worthy it. Save your money and choose another brand,1.0
5,"very bad smell and taste,also very big and hard to swallow","I won' t buy it again,also I cannot say I have noticed any actual effect.Daily dose is 4 big pillows hard to swallow and with really bad taste..If it is highly absorbable why you need to take 4 big pillows for a daily dose..I cannot recommend it..",1.0
5,“Cotton ball” Fibers!!,"The synthetic wadding they use on top of the pills is horrendous. It leaves fibers everywhere and they stick to the tablets as well. The bottle opening is full of them etc. This is totally unacceptable since we take these supplements for the health benefits they have, NOT to get synthetic fibers in while taking them. If they continue this, I will not buy it again.",1.0
5,Horrible side effects - poisoned me!!,"I really leave written reviews but this is the worst supplement experience I ever felt. After about a week of taking started feeling really bad, confused, anxious, borderline depressive and I am never like that... than I started feel nauseous which over few days turned into lot of throwing up and diarrhoea, horrible feeling of overall weekends and dizziness.. I felt so bad I was considering going to ER!! I stopped taking it as soon as I felt smth is wrong and symptoms stopped after about a week... never again!!!!! Be cautious! If you start feeling strange in any way it's this product and stop immediately!",1.0
5,Don't buy them,"Read lots of good reviews about this Magnesium and decided to try. I never had any issues with swallowing pills, but those ones are just impossible to swallow! They made the surface not smooth and it keeps stacking in mouth. I almost choked. Don't recommend buying at all. Company should review the shell of those pills, it is not safe.",1.0
5,"Anxiety, Groggy, and Tired","I bought this product cuz I read many good reviews about it. The first time I took it, I couldn’t sleep right away for some reason, and when I managed to get some sleep, it was a really bad quality sleep. So I stopped it, then my sleep went back to normal (not great, not awful). Then I took it for 2nd time to give it a try, same issue! Couldn’t go to bed right away, woke up with anxiety, felt groggy and lacked focus the whole day. It just didn’t work out well for me.",1.0
5,The worst magnesium,"The quality of the product and the pill is horrible. In addition to the pill dissolving in the mouth, it is big, very big. It's very difficult to swallow and I didn't feel any effect. I have already used magnesium from other brands and felt the effect in a short time. This didn't help at all unfortunately.☹️",1.0
5,tablets are too big,The tablets are too big. It's unconfortable to swallow. I have never such issue with any medication. I do not recommend it.,2.0
5,,The tablets are very large and hard to swallow. I could not ascertain its quality as I wasn’t motivated to try more.,2.0
5,Not as safe as I thought,"Have been using it for a long time,but recently found an independent lab test for heavy metals, and this product has high levels of lead. I will not be bying it again, unfortunately.",2.0
5,,Gives me nightmares and a problem with Constipation and fluid swallowing,1.0
5,Shape of pils is terrible,I'm not sure how is it possible that this product has so many positive reviews. Shape of the pills is made perfectly so it can't be swallowed.,1.0
6,Very hard to swallow pills from someone who never has issues,They’re very chalky and they had stuck at the top of your throat. They’re very unpleasant to take because of this and to be honest we don’t see any difference in helping with sleep definitely not my favourite product. I’m disappointed.,2.0
6,Impossible to swallow,"The size of the pill is HUGE and the texture HARD! It is rather hard to break the pills even with tools, and the edges of the brocken pieces remain sharp even when they are soaked in water. Unusable. Impossible to swallow as a whole.",1.0
6,For A 'Big' Consideration...,"please consider 2 major things: 1. the tablets are huge and with edges, even a trained swallower like me couldn't cope with it. So I just put it aside and lost the money. 2. for this size a serving (2x) is only 200mg. check daily required....",1.0
6,Large tablets,"The size of the tablets are too large to swallow smoothly. They were poorly designed so don't go down easily. I don't feel much difference after taking them, so not sure about the quality",2.0
6,,"I used 2 other brands of magnesium, they helped me sleep and I felt the difference quickly, but this one didn’t have any effect on me.",1.0
6,challenging to swollow,I am definitely skilled and taking big supplement pills. But these ones are challenging to swollow. If you're not good and taking pills better order powder or different company,1.0
6,Too hard to swallow,"These are so difficult to swallow. The pills don't have coating and are huge. Even if you split them in two, they're rough around the edges and hurt your throat if you do manage to get them down. Never had an issue with other pills",1.0
6,dont like,"i bought this and tryed, it caused dihiarea after few hrs of taking it. Not good for me. Trying another brand not this for sure.",1.0
6,,"Hi, the product smells so bad and cannot swallow at all due to texture that is sooo dry and smells bad Please return and refund money",1.0
6,"No, just no",I take a lot of pills and this is the only product I hate taking. Why? The pills are not designed properly. They don't go down easily.,1.0
6,"Hard to swallow, chalky and powdery texture",This used to be easier to swallow with the tablet being softer and smoothed out but the most recent batch comes in a finish that is powdery and chalky. Hard to swallow. Please revert to previous formulation!,1.0
6,I was disappointed with this magnesium supplement,"I was disappointed with this magnesium supplement. It upset my stomach and didn’t seem to have any noticeable effect on relaxation or muscle tension. Overall, it didn’t meet my expectations and I wouldn’t use it again.",1.0
6,Potent but very hard to swallow,"These are good quality and the Magnesium works well for sleep, but they are large and dry/chalky. Very hard to swallow. I almost choked on one. Will not buy again.",2.0
6,,It has a very unpleasant fishy taste that makes it very hard to swallow. I tried different magnesium brands that has more benefits and more effect on my sleep and mood. Not worth it.,1.0
6,Very heard to swallow,Not satisfied how hard it is to swallow their pills. I used their powder it was good but thought switching to pills would be easier but nope,2.0
6,Benefit,"I took the right dose (2 tablets) to help in relaxation and to improve sleep, but it is not effective at all and didn't benefit from it.",1.0
6,Horse pills,These are the size of horse pills and the serving size is 2 of them. I unfortunately cannot swallow them. So this is getting tossed 😭,2.0
6,Hard so swallow,The size of the supplement is so big it’s so hard to swallow but you need to take 2 twice a day… can’t do it,2.0
6,Unsure what they do,"Purchased these as they were number 1 in sleep What do they do? Nothing, absolutely nothing This is my second bottle, purchased the second bottle thinking maybe it takes a long time to feel the effects. They do nothing, they do not aid in sleep or relaxation. Recommended dose is two tablets, I’ve been taking four and still nothing I’ve never had such ridiculously huge tablets before I have choked on them so many times now I’ve cut them in half and they just become sharp and difficult to swallow Why are they so big What’s the purpose of these horse sized tablets",1.0
6,Worst magnesium,"Despite its high ratings, my personal experience was negative, and something did not feel right after taking it. This is my honest point of view based on how my body reacted.",1.0
7,horse pills,"these tablets are huge. took me a few days of gagging, chocking and feeling like i had a lump half-way down my throat before managing to somehow get these down. two tablets provide 200mgwhich are bellow the dose I was recommended. would not buy again.",2.0
7,Possible Quality Issue with Magnesium Product,"Hello! I would like to report a possible quality issue with your Magnesium product. I previously took the same supplement twice — the effect was positive: my sleep gradually improved and became deeper. After purchasing a new, larger package, the situation changed dramatically. During one week of use I developed persistent sleep disturbance: — I could fall asleep in the evening but woke up after ~2 hours — after that I was barely able to sleep (sleep lasting only 10–15 minutes) — a feeling similar to after several cups of coffee: internal stimulation and inability to fall asleep despite physical sleepiness — there were no additional factors (stress, schedule changes, etc.) After stopping magnesium, my sleep returned the very next day (light but normal for me). About ~10 days later I tried taking it again to check — and the reaction repeated exactly: a few hours of sleep followed by nighttime stimulation and inability to fall asleep. Considering that previous packages worked well, I have concerns about this particular one. I am taking the vitamins according to a doctor’s recommendation. I am ready to provide the batch number and photos of the packaging. Thank you!",1.0
7,Muscle cramps are not gone,"I took this magnesium for a month, but it didn't improve my sleep or muscle cramps at all. Despite the ""high absorption"" claim, I don't think it worked.",1.0
7,Made me very sick took a long time to figure out the issue,"I have ordered a lot of supplements from iherb snd happy with most of them. But this one just made me sick, i take it before bed and would wake up during the night and have a terrible day afterwards. With frequent toilet trips. You wouldnt think such a common supplement should be so bad. I used to take solaray magnisium bi glycinate and also had issues with that when i was taking a lot bigger dosage though and it has black pepper extract that i am not allowed to take. So my search for perfect magnisium continues. Maybe i will cut the pills in half or quarter just to eventually consume them all. Gemini suggested that the tablet version like this one has binders that dont fit everyone, while capsules have more a generic profile.",1.0
7,Won’t be buying again,Label is misleading. You’d think it only has magnesium glycinate in it but it’s actually blended with magnesium oxide which has very low bioavailability.,2.0
