page,review_title,review_text,rating
2,silly me - read dosage,"Silly me . i did not read the label carefully - each tablet is 2.2g ( 2,200mcg) of fish oil but has a low yield of only 180mcg/EPA and 120mcg DHA - total of 300mg of 'good stuff' out of 2200mg oil. Its cheap/tab only 18 c but it has low dose of therapeutic elements - check out some of the ohter brand and combinations that can give you a better overall amount.",2.0
2,Taste awful,"Unfortunately worst fish oils I have tried. The worst it tastes, the more it is oxidised. Also not sure why it has glycerin as an ingredient. Definitely won’t get again they are going in the bin.",1.0
2,,It was exposed to high sun heat which caused the grains to stick together. I don't know whether to use this pill or not,1.0
3,not good,"didn't notice any difference, after heavy research and after using alot of fish oil supplements I came to conclusion nothing beats a fresh fish once or twice a week from your local market, I even realized that most fish oil supplements do harm than good.",1.0
3,I don't recommend,"Be aware: this omega-3 also contains tilapia, not only small wild fish. you should avoid tilapia because it is considered a lower-quality fish source compared to anchovy, sardine, or mackerel. Also, this is a moderate-strength omega-3, not a high-concentration formula",1.0
3,Still Trying – So Far So Good,"I’ve been taking this Omega-3 for a short time. The packaging is good and the capsules are convenient to take daily. I’m still waiting to see noticeable improvements, but my experience so far has been positive.",2.0
3,Unfortunately disrupts my sleep,"I was happy to find the product without preservatives. But can't take it, as it disrupts my sleep. Even it I take it earlier in the day.",1.0
3,The percentage is weak.,Always need to look at the dose and this is light. And Matved.,1.0
3,Delivered with as little as 2 month validity !,"I received this product today June 30th, 2025 with expiry date of August 2025 !",1.0
3,Omega,"I’ve been using NOW Omega-3 for a bit and I do feel like it helps with focus and keeps my joints feeling good. One thing though — the capsules have a bit of a weird smell that I’m not a big fan of. Other than that, no fishy burps, which is nice. I wouldn’t necessarily recommend this exact one, but taking Omega-3 in general is worth it in my opinion",2.0
3,Disappointing quality,"The capsules had a strong fishy smell right out of the bottle, and I experienced unpleasant aftertaste and burps after taking them. The softgels were cloudy and stuck together, which made me question the freshness. I’ll be switching to a more reputable brand with higher purity and better packaging.",2.0
3,,Prob a fine product and mine were good for a while but make sure you use them ahead of the use by date especially if you live in a humid country as mine went moldy ahead of the use by date. Could be my fault for keeping in bathroom ( which for me is practical for this type of product) as opposed to fridge (which would be short of space if I kept all products like this there!),2.0
3,Wouldn’t recommend fish oil – do your research first,"I purchased this product before I began studying nutrition and natural healing. After diving deeper into the subject, I no longer recommend omega-3 from fish oil. It’s often oxidized, making it potentially harmful and inflammatory to the body. While fish oil supplements are widely marketed, I’ve learned that they’re not always the healthiest option. I now prefer omega-3 derived from plant-based sources like Salvia hispanica (chia) or Salvia sclarea (clary sage). I highly recommend researching this topic thoroughly before deciding what to put in your body.",1.0
3,Good,🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻🫶🏻 i like ittttt woooooow niceeeeeeeeeeeeeeeeeeeeeeeeeee the sizr is amazing and using it much faster than a lot more I can find it very well in a good place to clean up and this is not a problem with my order that takes this long to get scent and I am afraid to ask her to help with her work so she will not the tote quality 50th ingredients size and this 4hhgyygyy in a way I am 30 years old I will,1.0
3,Fooled,"Honestly, I didn’t notice any real difference after taking this. The dosage felt too low to be effective, and I think it’s more of a commercial product than something truly therapeutic. It didn’t meet my expectations at all. I was hoping for noticeable benefits like better focus or reduced inflammation, but nothing changed. I won’t repurchase. it just didn’t do enough.",1.0
3,eyes and brain,"I bought it 4 years ago because I heard it’s good for the eyes and brain. I purchased it with the purpose of improving eye brightness. The capsules are quite large, so it’s a bit hard for me to swallow. But lately, I’ve heard that fish oil isn’t actually very good, so I’ve stopped using it.",2.0
3,You get what you pay for,"You get what you pay for. There are many reasons why a product might not work, so I wouldn't say it's useless, but for me, it doesn't work. I took them to make my hair better and lower cholesterol. Although the taste and size of the tablets are acceptable, that's the only benefit they have for me.",2.0
3,Melt polystyrene cup,I have seen in a video that if you want to check the safety of the Omega3 You are using- Take t.a cup made of polystyrene and put water and empty the oil from 1-2 omega capsule. If the oil eats the material it's not safe. I was shock to see this cup melting or eaten by this omga3 oil. Never use it again,2.0
3,Fishy,Bought a lot of these pills when these were on sale trying to save some money. I find I get the fish burps from these all the time. I try to take them at night so I don’t have to taste fish all day. Would have given a one star but they were so cheap. You get what you pay for. Will not buy again. They do have a sufficient amount of omega 3 but can’t get past those burps lol will go back to a different brand,2.0
3,You get what you pay for,"I've tried a lot of different Omega supplements and these have been the undisputed champion of ""fish burps"". Unlike other affordable brands where I only get them once in a while, these ones are always consistent - they persist throughout the day and have the worst ""rotten"" aftertaste. The only reason I'm not giving them a 1-star is because of the price, however I'll definitely not be buying these ever again.",2.0
3,"one month, I don't see any changes","the package arrived on time, but I don't feel it's good quality compared even with the lower brands which I bought from the store. I wouldn't order a second time.",2.0
3,ok,"the review is based on the low dosage, if you need it to be that low go for it, but if you need more this will not help",2.0
4,,it's not coming one by one it's like one block i don't like 👎 and also I want know many mg per capsules is that 1000 or I have to take two daily to complete 1000,2.0
4,Excellent!,to be honest i ordered this with reviews! After 1 month use. No difference no benefits for me I will change the company and buy from others! I think this is meaningless for me!!,2.0
4,California Gold Nutrition Omega-3 Fish Oil,I had an adverse reaction to this product! It was rated number 1 on the scale of Omega`3-s. I was taking it for swollen ankles and inflammation in my body. This was my first time to try this product and I literally fell into a deep depressive state with high anxiety. My nature is very calm and peaceful and joyful . After a week of using this product I stopped it and am now back to a peaceful state of mind!,1.0
4,SIDE EFFECTS AND INTERACTION!!!,"Don't forget, the side effects of omega-3, though usually mild, include unpleasant taste, bad breath, bad-smelling sweat, headache, and gastrointestinal symptoms such as heartburn, nausea, and diarrhea. Several large studies have linked higher blood levels of long-chain omega-3s with higher risks of prostate cancer. DON'T COMBINE WITH: vitamin E, zinc, selenium, magnesium, calcium, copper, iron. We all want to buy a piece of health for a reasonable price. Just keep in mind that when taking a supplement you need to consider all side effects and drug interactions first. And come up with a regimen which avoids bad combinations, favors good ones and takes into consideration the best time of the day to take the supplement. Спасибочки! I do appreciate your ""YES"" :-)",1.0
4,Not too quality fish oil,"This is affordable but also quite poor quality fish oil. U can check the quality by breaking the capsule and smell and test the oil. Is it taste or smell at fish, its spoiled. Secondly, i dont recommend to buy fish oil in capsules. Why? Because almost always fish oil in capsules are at Ethyl Esters (EE) -form which is not natural form and is synthetic, which doesn't exist in nature! Triglycerides (TG) - form is natural form of fish oil. Quality fish oil in bottles is usually in TG form.",2.0
4,,It arrived so quickly and the packaging is so good. I can’t wait to give my reviews of how the product is.,2.0
4,Please I want change it it didn’t same my order there’s different for the EPA and DHA ITS SO LOW,Please I want change it it didn’t same my order there’s different for the EPA and DHA ITS SO LOW,1.0
4,Not effective,it does do nothing as dha epa is way low see the details on the back of of the bottle,1.0
4,The after test is horrible!,This fish oil repeats in the worst way! Its horrible. Won't ever get again,1.0
4,جيد,"I have not tried the product yet, I will update my experience later",2.0
4,,very strong smell and gross after taste long after taking this... had to throw away shortly after what a waste...,2.0
4,No don't do it unless you want to have bad toileting experience,"Don't do it unless you want to have bad toileting experience. Not just me, my wife too. Skipped a few days to test if it was this product and took no other supplements. I had to call into work sick. I had instant diarrhoea",1.0
4,Fishy after effects,"Its been 5 months since I last took these. They didnt work out, fishy burps and dont care for this !",1.0
4,didn't suit me,"I got breakouts and nausea while taking this supplement and didn't benefit my body. The quality upon arrival was good, it had very mild fish smell almost not there. Package was well packed. I do have cholesterol issues in family and this product did not help. I did get skin inflammation and increased heart rate when taking it. I am not sure about age group for this supplement, nor the impact on hair and nails because i couldn't continue taking omega.",2.0
4,Not enough dissicent packing,"Thankfully, I don't seem to get much fish breath with this pill formulation. However, the packaging leaves much to be improved. After a month, you'll find that the remaining 60% of pills start to get moist and clumpy. The included dessicent is absolutely TINY compared to what other brands are providing. Unless you have a dehumidifying fridge or cabinet, perhaps try for another brand? Quality assurance leaves much to be deserved at the moment. I use a pair of chopsticks to fish the pills out (heh), but I fear one day they'd pop and leave a mess.",2.0
4,"Package never states ""wild"" fish","I won't be buying this again. Small fish eat plankton, that's where the Omega 3 comes from. Tuna eat the small fish. Since California Gold cannot put on the label, nor guarantee these fish are caught, and not farmed, then it's useless. Farmed fish don't eat plankton.",1.0
4,"Low % of omega-3 oil, just 29%, not worthy!","I do not know why it got highest rating in category of omega. I think it is due to the price. In fact, after purchased it, I found that it was not good in some articles because the % of DHA and EPA is very low ie. 640mg / 2200mg (only 29%). This means that it includes lots of other fat per serving. Therefore, now I purchase other brand with 84% omega-3 oil per serving even though their price may be a bit higher.",2.0
4,Good,Good very good ingredients and age and packaging all good,1.0
4,Affordable,"Very modest, I believe there’s a better quality than this one, always consult a professional.",2.0
4,Good product,Great Quality Benefits me No bad taste The package is good,2.0
5,Didn’t like,Would buy again as no difference taking these. Got reflux too. Wouldn’t buy again.,2.0
5,Very poor,I didnt like ingredients not enough Package dgood I returned it Need more capacity,1.0
5,Effective?,"Not sure the effectiveness of omega 3, just try and not much different",2.0
5,,Smeelll tastee veerryyyy baddddd taste fish bbut good for hair,2.0
5,Good,I advise you to consult a doctor before using such treatments. Consultation is necessary,1.0
5,High quality and packaged well but feels small,quality and packaged well but feels . small Not smelly though,2.0
5,Y,I didn’t use it to be honest so idk,2.0
5,,Good but you have to continue for 6 months to get a clear result,1.0
5,It’s okay,"I know the main ingredient is fish but it’s really hard for me, the smell is pretty bad. The pills are very big.",2.0
5,Massive tablets,I didn’t like these as they were massive & I felt like I was a bit smelly after taking,1.0
5,Rancid,As with most omega 3 capsules these also turn rancid. Taking rancid omega 3 oil is worse for your health to my understanding.,2.0
5,,"I did not feel any effects from taking this supplement. Not entirely sure why, it just didn't work for me.",2.0
5,,Ingredients size quantity quality package mg taste all are good 💯💯💯💯💯💯💯💯,2.0
5,,"Low quality fish oil, why ihave to take 3 softgels per day !",2.0
5,,my friend is always buying this. the quality and ingredients are good . theres a lot of benefit,2.0
5,I don’t like it,It didn’t fell like I was taking anything it smells like fish,1.0
5,,Nice quality great ingredients list good packaging no taste love it,2.0
5,,i don't like it since my body itches after taking this.,1.0
5,Felt no benefits,Tried this supplement and felt no benefits from it. No side effects but no benefits either,1.0
5,غير راضي,After using it i discovered that its wonderful and has exellent quality,1.0
6,Quality,This the third bottle i use it with my other supplements,2.0
6,Omeg-3,"A medium quality supplement. There are better ones on the market (even in iHerb), but the price is OK.",2.0
6,,quality ingredients age fish package good benefits omega great hair,2.0
6,too big,size so big it's tough to swallow. smells like fish lol. maybe a bit rancid but who knows,2.0
6,,Not the best out there. I switched to a higher EPA and DHA.,2.0
6,softgels are huge,the softgels are huge. smells like my fish lol. prefer to have liquid omega 3 instead,2.0
6,Not great,Not sure the quality is great but I buy them all the time I hope,2.0
6,didn't work,i take it for dry eyes. honestly i didn't feel any improvement.,2.0
6,Ain’t good,I like it it’s very good for the body and mind quality and size is also the dosage is better and benefit us,1.0
6,Good,I think for the amount you get the price is really good.,2.0
6,Fishy after taste,I didn’t like it It has bad fishy after taste. I felt nausea after consuming it. Not for me,2.0
6,Fishy after taste,I didn’t like it there is a bad fishy after taste It made me nausea.,2.0
6,Not for me,"At first I did like this product, but as I used it overtime, time is a great revealer, I began having an adverse reaction. To be sure this product might be the cause, I stopped taking it for a few days and got better, but once I resumed taking it, the bad reactions returned. Sorry, this was my experience and everyone is different. So, not saying the product is not of a good quality, but that it wasn't good for me.",2.0
6,,"it was hot when i received it because of the sun , wasnt melt tho , smell like tuna fish lol not a strong scent , and its big i noticed that my skin smother and glowy nothing else i have been taking it for 2 months now , omega has lot of benefits for skin hair and nails",2.0
6,,"“This really helped repair my dry, damaged hair. After just a few uses, my split ends looked much better and my hair feels healthy again!”",2.0
6,Too strong!,"I have concern about the quality of this fish oil, but this supplement gave me nausea an upset stomach. So, when I reduce it to one capsule instead of two, I did tolerate it better. But, unfortunately I will not be purchasing it again.",2.0
6,Not bad,"I didn't really see a major difference, but I think the qualities is good but I preferred other brands. I mean, I didn't see much of the difference.",2.0
6,Own by iHerb!!,"California Gold Nutrition is owned by iHerb, which is why it's on the #1 list. Almost all California Gold Nutrition products are in the top 3 list, which is sus. There is nothing special about this!",2.0
6,Updated review due to bloating,"I really feel that after taking this, including the magnesium and calcium I’m taking, have made me so bloated. My stomach really looks bloated. I’m gonna stop taking these.",2.0
6,I don’t recommend it,You should read the product details because EPA and DHA are not beneficial to us because they are less than 500! Since we only eat the oil,1.0
7,Questionable,The things I worry about with this supplement is potency and freshness. I tavel a lot and I had the last few gelcaps turn rancid on a trip. This makes me question freshness,1.0
7,Break outs from taking,I really love this brand so thought I would try their first oil. Nothing wrong with the product visually or smell wise however I'm finding that I have more breakouts on my face as a result of taking this product to have stopped now.,2.0
7,Acne,Not sure if i benefited from it or not but im 100 percent sure that it caused me acne when i stopped using it they all disappeared,2.0
7,Gggyikbc gggi,Scent use quality size age package benefit season compositi moisturize texture sensitive Scent use quality size age package benefit season compositi moisturize texture sensitive Useage Scent use quality size age package benefit season compositi moisturize texture sensitive Scent use quality size age package benefit season compositi moisturize texture sensitive parfum taille age Scent use quality size age package benefit season compositi moisturize texture sensitive Scent use quality size age package benefit season compositi moisturize texture sensitive Useage Scent use quality size age package benefit season compositi moisturize texture sensitive Scent use quality size age package benefit season compositi moisturize texture sensitive parfum taille age Scent use quality size age package benefit season compositi moisturize texture sensitive Scent use quality size age package benefit season compositi moisturize texture sensitive Useage Scent use quality size age package benefit season compositi moisturize texture sensitive Scent use quality size age package benefit season compositi moisturize texture sensitive parfum taille age Scent use quality size age package benefit season compositi moisturize texture sensitive Scent use quality size age package benefit season compositi moisturize texture sensitive Useage Scent use quality size age package benefit season compositi moisturize texture sensitive Scent use quality size age package benefit season compositi moisturize texture sensitive parfum taille age age qualite,1.0
7,Don't buy if you don't want to run to the toilet,"My wife and I both got serious diarrhoea from California Gold Nutrition Omega-3 Premium Fish Oil. We went on it again a few days later to test, and yes, same result. Don't buy this product.",1.0
7,Smells and tastes spoiled,"Omega 3 fish oil can oxidize and spoil REALLY easily and this brand’s pills smelled bad, and when I cracked the pills the oil tasted super fishy which suggests it’s oxidized. Don’t consume spoiled fish oil- it’ll do you more harm than good",1.0
7,Useful,"It was not bad , kind of what I was expecting, it is still a very useful tool to use, can be useful if you lack it , consult doctors",2.0
7,I don't know how it works but I feel nothing,"I don't know how it works but I feel nothing. My age is 44, I use one pack and I don't see any influence on my health",2.0
7,Good Omega-3 Fish Oil Capsules,"The omega-3 fish oil capsules are fine. They don’t have a strong aftertaste, and I haven’t noticed any major changes, but they seem to provide the usual benefits for overall health. Simple and effective, but nothing special.",2.0
7,Not qualified by IFOS,"I love fish oil. I like how it can help with my pimple but this one is not qualified by IFOS…with the same brand, I recommend to get the OMEGA 800 one",2.0
7,,"Smell is bad, to big to swallow, probably not order this again… After some time, get used because it does good for me, taking with omega",2.0
7,Some areas were OK,"I used this solution as directed by my physician. While it did help in some areas, the outcomes were not as significant as I anticipated. It was a neutral experience without major highs or lows.",2.0
7,average,"the capsule size is larger than I expect, but there is abnormal effect when my mum consume it,may be she is not suitable for for this type of omega 3 capsule",2.0
7,Underwhelming Omega 3 Supplement,"With its insufficient levels of EPA and DHA, the key Omega-3 fatty acids, users may find no noticeable improvement in their health. For better results, opt for supplements with higher concentrations to ensure you’re making a worthwhile investment.",2.0
7,Not IFOS approved,bought this then realized it is not IFOS approved. Quality mighy not be as good but the price reflects it. It is cheaper than the other. Taste and size are ok for me.,2.0
7,Omega 3,Good for joints，in the morning I have less joint stiffness and also I have knee and toe problem. These days I was walking much better now than before.,1.0
7,Love it,"Really good product. Stop increasing the prices tho! The package is huge u get enough amount. It has no horrible after taste, very easy to swallow. This brand suits me and i will keep repurchasing if the price doesn’t go up",2.0
7,Rancid,I usually use Solgar fish oils. I decided to switch it up due to the lower price and immediately regretted it after I started burping up rancid fish oil. These are going straight in the bin.,2.0
7,I hope good,I updated the review after 3 months of use. This product has not worked for me 1%. This product is completely useless. Just wasted money and nothing else.,1.0
7,,"I tried a lot of different one, but most of them was smelly . This Omega 3 vitamin is not so smelly. It includes organic ingredients. It is good for all ages, I also recommended it for pregnant women.I’m taking it since one week didn’t feel any difference but i will update after one month. The packaging is good",2.0
8,,I think it’s extremely strong I didn’t like it. If I have to take omega I will be taking the vegan ones.,1.0
8,,"not the best for quality, CGN has a better one. read the label.",2.0
8,The smell is too strong,After taking whole day long I have a fish smell feeling.,2.0
8,not good for my skin,"Unfortunately, this made me break out and left my face feeling very oily.",1.0
8,"No aftertaste, notice the difference",Feels like quality ingredients. Easy to swallow. Taste like vanilla.,2.0
8,,Idk about these they are hard to so allow not like i expect them,2.0
8,,Not good Caused a lot of urine discharge and frequent,1.0
8,,I wouldn't recommend this. I think now food is better,1.0
8,,"California gold is fishy, For me , capsule has less content than stated on the packaging nothing to say more about . ...................................................................................................................................",2.0
8,,I don’t like these fishy takes awful reflexes I don’t recommend them,1.0
8,The ingredients isn’t the best,I’ve read online you need to get a higher dose to see the benefits this one kinda gave me allergy,2.0
8,,"Does not contain enough of the recommended daily intake of omega-3, the rest of it is just oil. Use a better brand",2.0
8,smell,the smell is bad .... maybe it has good ingredients but the smell is not good,1.0
8,,"I hated it, it made my body smell bad, and I became bloated my face even was bloated, I don't recommend this product.",1.0
8,Not good quality,I didn’t eat it all and I don’t think it’s a good quality,2.0
8,Depression and anxiety,I was on this omega 3 soft gels for two years and it caused me serious depression.. I only realized after I stopped restocking it. Please be careful with what you intake and always ask a healthcare provider and do a blood work to know more before intaking supplements since they can never replace real food.,1.0
8,,"The quality is not so good I don't recommend this the ingredient is bad it has fish oil a lot then omega 3 The package is good. The benefit is not so good, you can buy something better than this. The taste is so fishy it's good for a heart and hair but you can buy something good than this if my opinion helps, you give me like 👍🏻",1.0
8,Insomnia,I did not notice anything different in my overall health except that I started having insomnia ever since I started using this. I will stop using it once the three month period is over just to make sure that I goaled the whole course other than that sleep is really important to me so I will not continue using this once it is over. Also the first day I used it I had diarrhea but that was it it never happened again .,2.0
8,Gave me a discomfort feeling in my chest,"The quality of the packaging was good, the size of the tablets was normal, there was no fishy smell. I began to feel discomfort in my chest after taking this drug in the area of ​​my heart. I tried it several times and this effect was always there, so I don’t drink it anymore.",1.0
8,Caution,"Took in combination with health joint by the same company and had severe acne break out after no less then 3 days. Tried again: stoped for a week to get rid of my acne and started taking them in combination. Immediate break out once more. So I don't recommend for young adults or teens in the age group puberty till 25. Although I heard of the benefits of omega-3 fish oil. It might just be the ingredient combination of this company specifically, that triggered some sort of outbreak. There's no taste to it, from what I have experienced. But the product is self is gigantic. I am used to taking medication but these are just simply way too hard to swallow especially if not used to swallowing pills. Whether or not this was a quality decision, on the companies end. It makes the consumer experience less appealing. But the price I guess speaks for itself.",2.0
9,cheapest omega 3 i know,i am taking it for a year or more now...and recently up to 6 tablets. in my last checkup i had more cadmium and lead in my body...i suppose this comes from this Omega. The same was true with my. mother. Although the test says there is low content I would not trust that. will reduce it now.and maybe this is why it's so cheap while omega that I used to take before is 50 euro,2.0
9,Not as clean as I had hoped,"Although I do not get any fishy taste with this product, I wish I had read the ingredient label before I purchased. Why must you add natural flavors to this? And I thought it was going to be 100% Krill but it says Krill and fish. Not okay with me.",2.0
9,Good,Good quality Good ingredient Scent good Good smell High care Good scent that easy use with high quality and full size 18 age no package with wow benefit and composition low sensitive and gentle low frequency concern High ingredient dosage Taste wow Easy use Good size Good package Benefit wow Age Serving easy Frequency easy Good diet Flavor good,2.0
9,Ok,"good quality ,no fish aftertaste. I like the fact that it gives you the ingredients on the back. Also, I like the quantity is in the bottle package. The fact that it has no gluten or artificial colors or flavors is also important to me and also low sugar. One of the most important benefits is that it reduces the risk of heart disease and protects the brain from Alzheimer's and dementia",2.0
9,Fishy,"It’s fishy, like smells so fishy the second you break the seal, i feel like it’s still a good product but it smells so bad to the point even if I burp later my breath smells like it, would not repurchase, can’t even see myself getting it again which is sad because it was a good deal, if you were to need this I would still get it if you can’t afford any else, but do keep in mind those points.",2.0
9,Неудовлетворительно,"one of the most pointless omega-3 containers on iherb. with this dosage of capsules, you need to take a minimum of 8 capsules per day, which makes this purchase pointless, iherb has many options with omega-3 with a much more reasonable dosage and in the end much cheaper",1.0
9,"Same product as before, different label, $1 more","I'm baffled by this. I've been using this product for sometime but noticed the label was different and it's more expensive ($1 more). However, the supplement facts show this is IDENTICAL TO THEIR OTHER (cheaper) product. I got DUPED into buy this one thinking it was a new and improved version. Madre Labs is a good company but this TICKS ME OFF since I paid more for the same and could have ordered the cheaper one. Gave 2 stars because I'm ticked off.",2.0
9,Ok,I am not sure about quality of these supplements although ingredients are good. But I feel fish taste after using it and size of softgells is just too big,2.0
9,Expire supplement!,They gave me a supplement that will expire after 1 month!!!,1.0
9,غير راضي,وصلني شوي ذايب من الحر لكن بعضها كويسة العبوة كبيرة,2.0
9,,I can’t say that it helped me. No effect was seen,1.0
9,,"Didn’t like the packaging, or the quality, i think i will switch",1.0
9,,"Good quality, very big package 🫢, waiting to see the different on my body and health 💕",1.0
9,,Its make kakafor me its good fish benefits and ingredients quality,2.0
9,,Its good . My sister like it . She feels like it starts to reduce hair loss.,2.0
