page,review_title,review_text,rating
3,Got rid of GERD,"I've just finished the first slab of the box and have noticed great improvement in my digestion and tolerance for gluten, coffee and other food groups that the stomach lining was sensitive to. Overall feeling is that my acid reflux, indigestion, bloating issues have more or less been resolved. However after a few days of continuing the product, I started developing very serious aching muscles and tendons that has nothing to do with physical exertion. I felt compelled to update this review because the pain has tortured me for a good part of almost a year and got resolved recently only with antibiotics intervention. Whatever strains they were using in this blend contain histamine producing strains, which I was ignorant to. Think the manufacturer should evaluate properly what they are selling because I don't think it's normal to have so much inflammation caused by histamines. Got rid of the gut issues but ended up very badly mobility restricted!",1.0
3,Неудовлетворительно,Don't recommend. My sister and I took during 1 month but.....nothing happen.....absolutely nothing....we not see any good benefit at all.,1.0
4,Causes stomach issues,Looks like the product is low quality causing my stomach to ache. Even when taken with food,1.0
4,מתחת לממוצע,Small white pills. I didn’t really feel like they helped my metabolism in any sort of way.,2.0
4,Not for me cause me too much gas,Not for me cause me too much gas Not for me cause me too much gas,1.0
4,never again,"it caused me constipation. so instead of good effect, it only caused problems. really disappointed",1.0
4,أقل من المتوسط,good smell i use it daily and helps me. the benefit is huge and the size is great,2.0
4,,"Very good not enough to good , size nice more affordable, supplemental nice",2.0
4,Ok,I used it. I did not see any different is a good size. Good price but I don’t know if it did anything.,2.0
4,harm my stomach,It cause upset and digestion problem to me I can't bear it and I stop it after 3 doses,1.0
4,Didn't experience much difference in short trial,"I just thought that I try out these probiotics because I am aware of the benefits of having a good gut microbiome. I have experimented with different probiotic supplements and so far, another Australian brand works well and better for me. There isn't any taste since it is in the form of a capsule.",2.0
4,,"I didn't notice any difference with this product, only after drinking kefir regularly did I notice a difference in my bloating and constipation stopped. I took this probiotic consistently daily for at least 3 weeks and I haven't felt a noticeable difference with this product take my word: eat fermented products, quit sugar, and drink water with a little apple cider vinegar.",2.0
4,Not sure it is reaching the guts,"I took this after I tried a competitive product which was efficient but very expensive. I don't think this one made any difference, so I will try to take nothing to see if the improvements from the competitive product remain. If it doesn't, this product is good, and I will edit my review.",2.0
4,Hard on the Stomach,"These honestly seem like a solid product, but like most probiotics I’ve tried, I just can’t stomach them. They cause me to have cramps, bloating and nausea. I tried to stick with them to see if it would get better, but they were just too much for me.",2.0
4,,"Unfortunately it made me more constipated and bloated for weeks. I have read that this is normal for the process of detoxifying the body first two weeks taking probiotic supplements — but I think you should check with your doctor and do your research before purchasing, these probiotics are not for everyone.",2.0
4,Well,"30 billion is a good dose , I noticed difference after one month , I will keep taking it for another month .",2.0
4,Terrible!,"I test probiotics on milk to see how fast it curds. I used 4 capsules on 50 ml of milk and after 36 hours there was no change! In comparison, on the same day i used 1/4 capsule of RAW probiotics on another amount of milk, and after less than 2 hours there was milk curd! In short- this is no better than plain flour! Don't waste your money on this... My son had bad diarrhea for several days, and i gave him this twice a day. There was no change until he received RAW probiotics, and then the change was instant! I keep my probiotics in the fridge, and made speedy 4 day delivery...so i don't see how it was affected so badly unless its fake...",1.0
4,Not sure,"I've only taken a couple of these but they look and SMELL like antibiotics which really put me off. Anyone who is familiar with antibiotics and or has a sensitive nose will know this smell. It feels like I'm taking an antibiotic when I take these. Note: I have never encountered this with any other probiotics. Antibiotics are terrible for your insides, hence my reluctance to continue taking these. There might be a good reason why this particular probiotic is indistinguishable from an antibiotic, but I don't know what that is.",1.0
4,Gave me insane GERD,I waited 2 months and think I paid a good price for these probiotics. I tried taking them before and after food and the result was the same both times: I got such bad acid reflux with burns from my stomach to my throat. Last night it was so bad I ended up waking up in the middle of the night to take Tums :(,1.0
4,No Benefits derived.,"I'm not being paid to write a bad review. I'm honest with what I write. Used for a month and my IBS condition persisted. NOW's Probiotic Defence performed better. Sorry guys, will not repeat.",1.0
4,,"God willing, click. It’s good and works as described. Repeated many orders. Giving a low rating so there's a chance for the price to stay the same. Please don’t increase prices.",1.0
4,,"this supplement unfortunately did not work for me. it caused very unpleasant bloating, gas, constipation and upset stomach. I used it for a little over a week before I realized that this is what was causing the digestion issues. I still am trying to get my system reset. This product does seem to have benefits for many people but for some reason I am not one of them.",2.0
5,There's a bad smell,"I don't know why, but lately, every time I open the probiotics I bought, the capsules have a really strong and foul plastic smell. This has happened with my last two purchases. I'm worried if this will have any negative impact on my health.",2.0
5,Not for Me!,Might works for others. Got sick using it. Will try other brands.,1.0
5,Bloating and irregular bowel movements,"I’ve been on other probiotics for years and no problem. After taking this one, I experienced irregular bowel movements that felt incomplete and bloating . Tried it for 10 days and consistently getting same results . Very uncomfortable. I suspect the cheap additive magnesium stearate is to blame as it is absent in other higher quality probiotics .",1.0
5,Idk,First time using heard good things about it quality inshallah its good,2.0
5,,"Good product! It didn’t upset my stomach 👍🏻, Will buy it again.",1.0
5,Ok,"Good quality and price, always relived my stomach, however I think culturelle probiotics are better",1.0
5,,We prefer the 100 billion version.... it's much stronger.,2.0
5,,"It caused GI upset with abdominal pain, bloating, diarrhea, and increased flatulence. It did not help with digestion or bowel motion. I prefer to consult a doctor before starting it. I did not manage to finish a strip because of the side effects.",1.0
5,,"I love IHerb products. This is my first negative review of it. The reason I removed stars is far from the quality of product itself, but the packaging of it, which is very important in case of probiotics, with guaranteed bio potency. Each time I push through a fragile foil to get the capsule, I make an opening in neighboring capsule wrapping, reducing potent of active culture for next time intake. I tried to open it with scissors, but the capsules are very tightly packed, you cannot avoid not to break the foil , not to damage next capsule wrapping. In comparison Culturelle probiotics have wonderful wrapping of its capsules. I hope California Gold Lactobif will fix the package issue.",1.0
5,,"I was regularly using a different brand of probiotics that was 5 billion CFU, which was the perfect balance for my stomach. However, they were out of stock so I thought I'd try this one for a change, especially since my naturopath told me to up the strength to 30 billion CFU. Long story short, these ones gave me a big tummy ache and I'm not usually sensitive to probiotics - they always kept me feeling nice and settled. Something about these didn't sit right with my innards. Perhaps they will work for others, but not the right fit for me I'm afraid. Hope you find this helpful.",2.0
5,,"I thought it would be a good idea to take probiotics to support my gut health and even if I had some stomach discomfort it'll be fine. I took it first thing in the morning on an empty stomach but I started having bad stomach cramps, everyday! I thought it was just stress but the cramps continued! later I thought it could be the probiotics so I stopped taking them and the cramps and bloating continued till finally stopped a couple of days ago ( I even had a slight fever, went to the doctor, everything seems fine)",1.0
5,極不滿意 extremely dissatisfied,"I used the 5 Billion CFU before and felt okay. last time, ordered 2 packs (30 billion CFU) and expected at least would have the same effect. Very very v v v v vvvery disappointed. The batch I received had no any effect at all, just like taking bland water. I felt being cheated!",1.0
5,,"On the recommendation of friends, i purchased 3 boxes of Lactobif probiotics. Taking the recommended dosage had no effects and so I increased it 2 times the dosage and there was no changes. Whatever is in it is totally useless n waste of $$. Really disappointed! I will go back to the other brand that I used before.",1.0
5,,"This product did nothing & if you need probiotics for any type of digestive disorder, this stuff won't do anything for you. It might work as a daily regimen for people who just want a little extra flora in their intestines, but if you are relying heavily on probiotics to help you, choose another.",1.0
5,Wish it wasn’t so,"I don’t know why this probiotic has so many good reviews. This was recommended to me by a colleague. She said it helped clear up her acne and helped with stomach issues. I’ve taken probiotics for a long time . Usually I take a brand called probulin and that works amazingly!! Helps my tummy stay so flat,But this? Nope! My acne actually got worst after taking these also my mother and I both took, she became constipated after just a few days. I have been constipated and I did not want to believe it was the probiotics. I even when to the DR to get tested, lol I thought all probiotics were great but I was so wrong. In the beginning when I took them,my stool was liquid and now I’m constipated with hard stomach. I live in Dubai, it’s hot so maybe the heat damaged the pills? The box arrived warm, the drivers leave the supplements in the hot car when they’re out for deliveries. I don’t know. But I can’t recommend for people living in hot countries like Dubai.",1.0
5,Not with Trying,"I purchased brand name as it was on promotion and I wanted to try a new probiotic vegan capsules. Compared to others , I had no effect whatsoever in terms of Gastrointestinal response. I’m the contrary, the abdominal distention, slow motility, and all IBS symptoms got worse. Never to try.",1.0
5,used 60 capsules but no benefits,"i am very upset, received the package and almost going to finish 60 capsules but no more luck to get any benefits. the situation is the same like gases and constipation. any help in this regard much appreciated. ( i just Want to clean my intestines , get ride of the gasses and constipation.)",1.0
5,"Severe Stomachache, Headache and Tired All The Day After Using","I don’t know is it me or the capsules but Yesterday was day 4 and Im not okay. I couldn’t even go to the bathroom, I don’t want to eat, im afraid that im poisoned. Severe stomach, tiredness, headache and harsh skin. My diet is the same, everything in my life routine is the same i have only add this capsules to my routine and I’m regretting this.",1.0
5,You Should Be Cautious,"I’ve got probiotics before and it was great with me. It actually helped me a lot. Bit this type cause me terrible things: 1- Diarrhea 2-Extreme bloating 3-Allergy and Itching ( that vanish after the first use) 4-Lactose and milk intolerance (and that is the worst thing that I cannot get rid of it even after stopping using the probiotic. I used around 5 capsules and stopped, so I prefer you to get a physician advise.",1.0
5,I suspect they are not 100 percent dairy free,"It took me a bit to figure it out but I was having a crazy skin reaction, but I managed to sleuth it back to these probiotics. I realised it started when I started taking them. I stopped taking them and it went away. I am very allergic to dairy, it manifests first through my skin. I can't say that there is dairy in these (the label claims they are dairy free), as I have not had them tested in a laboratory, but I won't be risking it again",1.0
6,Gave me severe acne breakout,"It took me awhile to realize these probiotics were the source of my sudden breakouts similar to teenage hormonal acne. I was suffering for a good month because it was the last thing I suspected. Through process of elimination and more research I realized probiotics could cause acne breakouts for some. If this is your first time taking these, I would suggest to just buy one box and monitor your skin reaction.",1.0
6,Did not help me,"Probiotics are pretty pricey in my country so this looked like a good option. Switched to this probiotic, which has wayy more CFU than my original. It made my stomach worse and I had rash on my face that went away once I stopped using it. I tried to google this product's side effects and couldn't find any info about either. Sketchy in total.",1.0
6,NO more,"I had read a lot about the benefits of probiotics, so I wanted to try them. I bought these, 60 caps! and I have only taken 6. Why? since the first cap... the worst and most painful constipation in my life. Of course i didn´t expect this, I have stopped immediately and throw the whole box away. I wont try probiotics anymore, just in case.",1.0
6,I've had better,"Good price, and I like the blister packaging...but having finished this 2-month supply, I won't repurchase this, due to it having no effect with my digestion/regularity. I was previously using Weber Naturals which worked, but I don't like taking 3 capsules a day. I'll keep looking.",2.0
6,Unter dem Durchschnitt,"I'm not saying the quality isn't good, but it didn't work for me. At least the ingredient list seems good.",2.0
6,,"I’ve been making yogurt for years, no matter with probiotics I buy, it always works, except for this one, I’ve tried multiple times and it never works, I have wasted too much milk over this probiotic, there’s clearly no bacteria in this. I am very disappointed and wish I could get a refund.",1.0
6,不滿意,"Not suitable for me . It causes me dyspepsia 消化不良。Not suitable for those who has weak digestive system esp those who easily get bloating 胃氣脹. I will take back Blackmore , so far Blackmore is the most helpful probiotics for my digestive system",1.0
6,低於平均值,"After half a year of taking it, I didn't feel any obvious effect or improvement. Digestion is not improved, but constipation is more likely.",2.0
6,Bad,"I don’t understand why it’s so popular maybe it’s good for other people but for me it caused dry lips I used it for 5 days only and stopped, if you take antibiotics for long time I recommend it other than that waste of money",1.0
6,Nothing special,Normally I can tell the difference when I take acidophilus supplements and I would say that this one is not very potent. I have taken acidophilus supplements for 30 years and I would not rate this one with high potency.,2.0
6,It's ok...,I didn't really notice any improved digestive function with this brand. The quality didn't seem to be there. I've taken other probiotics that have been much more effective with re: to digestion and mood. Maybe look elsewhere?,2.0
6,Not sure I’ll buy again,No evidence that this is improving anything. Possibly has made matters worse. The search for a probiotic that helps with digestion without unwanted side effects continues.,1.0
6,Ok,my doctor suggested me to eat a probiotics so I took this one and I'm not sure if it might help me or not,2.0
6,Too strong for me,The 5B ones had no side effects but these ones gave me stomach pain and bloating. Too strong for me. I’ll go back to the 5b ones,2.0
6,低于平均值,I don’t feel much help to be honest. Maybe the string is not right for me. I’ve switched to another type of string instead and it works better for me.,2.0
6,No noticeable difference,"I took these as instructed per the package and didn't notice any affects...negative or positive, therefore I don't plan to purchase again.",1.0
6,低於平均值,"only ate 10 days, no special feeling and normal, but seems can't improve constipation. Maybe needs try some days to see the result. Just want to hope improve digestion & maintain for intestine.",2.0
6,,I dont like it. Every time i take it i’ve noticed my hands getting irritated and very itchy. Not suitable for me. Will look for another probiotic,1.0
6,,I prefer Solgar probiotic which is currently out of stock everywhere. It will help with bloating and bowel but not as well as other probiotics.,2.0
6,Don't take this if you have allergies,"My skin allergies got worse after taking this, and I just realized this product contains the ingredient that has histamine-provoking probiotics. If this can possibly worsen allergies, the product should state that risk.",1.0
7,,Not that effective.didn’t felt any difference.used all the caps but no benefit.,2.0
7,Mid product - not convinced,"Not sure it’s worth the money, did not see m/any improvements. Probably won’t but again",2.0
7,Didn’t work for me,Felt Difficulty in passing stool And got Stopped using it,2.0
7,no effect,I was told to try probiotics for some digestive issues but saw no change after several weeks,1.0
7,Like individual package. Good for travel.,Like individual package. Good for travel. But it does have stéarate… not recommend for continuous usage,2.0
7,Its giving le gaz..,I regret this product its make my havanaises and blotting even worse,1.0
7,no affect,. There was no absorption problem. l used two packages but got no affects,1.0
7,No change,No change in bloating taking these unfortunately. Wish I did,2.0
7,not helpfull to me,compared to the other products that one is not working well for me,2.0
7,Gut,Maybe it does not fit my digesting system. It gives me unusal soft poo.,2.0
7,,"Good size , protein , good packing , good taste Energy and you can",2.0
7,No,Didnt see no difference i dont like the quality no effect,2.0
7,it doesn't sweat my stomach,"it gave too much gas and blotted, so I stopped it",2.0
7,Not effective,It didn’t improve my constipation after taking 3 packs of it,2.0
7,The Packing and Effectiveness,The Packing is very protective yet very environmentally friendly . The benefits or effectiveness after taking however are a bit difficult to identify.,2.0
7,nothing,ldjsjsn dhsvsbsb its nothing am just looking for a ward,1.0
7,Not recommended,Using these without consultation was not a wise decision of me.,1.0
7,,Flavor use quality size age package composition benefit frequency sensitive moisture gentle,2.0
7,,"Cancel California Gold Nutrition, LactoBif 30 Probiotics, 30 Billion CFU, 60 Veggie Capsules",2.0
7,Not bad,"Its not good for delay use, but it need time to feel the change",2.0
8,,"Big size tablet Helps in digestion, constipation and gut problems",1.0
8,"No reaction, just eating","No reaction, just eating No reaction, just eating No reaction, just eating",2.0
8,,"There is more choices with better results, not worth the price",2.0
8,Not that great,I like prebiotics alot better than probiotics. I ordered those instead.,2.0
8,Don't waste money,This probiotic didn't have 30 billion as they advertised. Doing research saves you money!,2.0
8,,I'm unsure if it contains 30 billion CFU. Several results mentioned that the this product has less than 30 billion CFU.,2.0
8,,it is not cheap but it is not helping me. Have not notice any improvement after taking this. dont want to buy again,2.0
8,Not the best,"I wasn't convinced, the other brand performed better, but it's hard to compare here",2.0
8,No difference,Did not saw any improvements in my gut health. Not sure if this product is good enough for the gut.,2.0
8,Not good,"I was using it for one month, but I didnt saw any efect.",2.0
8,Don’t know it works,Popular probiotic But i don’t know it works for me,2.0
8,,I didn't get any benefit not worth to buy,1.0
8,Not for me,No results. Mega dose vitamin C works for my bowl well so I stopped.,1.0
8,,Haven’t noticed anything with this. Good size though but havent seen any benefits,1.0
8,Somehow my morning routine change after having this,I always skip a morning after consuming this. I ended up throwing it.,2.0
8,,Im using more than a week but still did not notice results.,2.0
8,For general health over gut,Re-order again...as good price but need to take 2-3 tables a day to support health,2.0
8,terrible side effects,"Update: I've been using it for a few days now and unfortunately this product is definitely not for me. I've been using another brand for many years and following the excellent reviews for this one here I decided to give it a strong try (I bought several boxes). It was a mistake and I should have bought only one box and try it. I prefer not to be more explicit with the quite unpleasant problems I'm experiencing. My recommendation, if you're new with this product, try it and then decide whether it is for you.",1.0
8,,"The package quality and size was excellent. The ingredients are superb as the description says and it taste like any other supplement but I did not feel any changes. I still do have problem with gut, digestion resulting to constipation. I guess it really depends on how a body absorbs the supplement too.",2.0
8,Didn't feel any benefit.,"I didn't notice any difference or benefit. It has a slight taste, but not bad. I noticed no digestion change or microbiome difference. Didn't anything for constipation... maybe my gut didn't absorb it? The pill is easy enough to take, but I wouldn't buy again. Packaging is fine.",2.0
9,,"So far I've been taking another brand of probiotics for 3 years to relieve my GI problem(irritable bowel syndrome). In spite of that, I've been suffering abdominal cramps with diarrhea. About 10 days ago I switched to this brand. The result was satisfactory for the first week, but since then, I've had loose stool or diarrhea right after breakfast 3 days in a row. Now I'm thinking of taking this every other day. I hope that works out.",2.0
9,,"Honestly, I don't like this pills. Can't say anything wrong about the quality or ingredients. The pill's size is normal, it is easy to swallow. It has unpleasant taste and smell. The package is good. But I didn't see any effect or benefits after absorption. Won't buy again.",2.0
9,,"Been taking similar products with some Japanese brands and switched to this as my colleague highly recommended it. Pros: It is very easy to shallow and love the packaging. Cons: I know these products work very differently on different individuals; while it works like a charm for my colleague, it really did nothing for me.",2.0
9,Not as great as I thought it should be,"From the many reviews, I would have thought that this product is godly. Tried it for one week, didn’t really help with digestion. Instead, it created a lot of unwanted gas in my stomach everytime after consumption. Will still try, but don’t think there will be much difference.",2.0
9,Causes weight gain!,"Lactobacillus acidophilus is known for causing weight gain. I’ve always had a high metabolism and never gained weight quickly but I gained 10kg on a vegan diet in a year while taking this. Once, I stopped, my weight started to go down with diet and exercise. So beware if you’re trying to lose weight. Otherwise, it’s a good probiotics supplement.",2.0
9,Not Very Effective For Digestion,"I have been alternating the use of probiotics in order to keep my digestive and intestine system always healthy. The price of these probiotics is really appealing so I decided to try them out, but unfortunately I have to stop taking them as they are not effective on my system. I used to alternate Jarrow’s formula and Udo’s choice and even if they are more expensive in the end you can perceive immediately the difference.",2.0
